dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
PEMS08,0,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS08,0,202,pool_all,0.03078337,0.38250000,-1.68675590,16.00000000
PEMS08,0,202,relevance,-0.01364629,0.67750000,-1.11302698,4.00000000
PEMS08,0,202,mmr,0.00560381,0.59650000,-0.95625412,4.00000000
PEMS08,0,202,static_utility,0.02812862,0.40950000,-0.53499365,4.00000000
PEMS08,0,202,cached_mur,0.02658308,0.41050000,-0.68827015,3.90850000
PEMS08,0,202,oracle_static,0.05513150,0.16650000,0.39810017,3.96500000
PEMS08,0,202,oracle_greedy,0.06215500,0.00000000,1.00000000,3.87450000
PEMS08,0,202,ranked_response_q4,0.03694085,0.33050000,-0.66135681,3.15750000
PEMS08,5,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS08,5,202,pool_all,0.03101279,0.38200000,-1.01641440,16.00000000
PEMS08,5,202,relevance,0.00437702,0.56050000,-0.52788424,4.00000000
PEMS08,5,202,mmr,0.00939397,0.52900000,-0.34301966,4.00000000
PEMS08,5,202,static_utility,0.02256897,0.39500000,-0.23513564,4.00000000
PEMS08,5,202,cached_mur,0.02169532,0.39450000,-0.17205283,3.84500000
PEMS08,5,202,oracle_static,0.05531616,0.09550000,0.66997862,3.96200000
PEMS08,5,202,oracle_greedy,0.05927143,0.00000000,1.00000000,3.91100000
PEMS08,5,202,ranked_response_q4,0.03381677,0.30100000,-0.30548900,3.31750000
PEMS08,10,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS08,10,202,pool_all,0.02675207,0.41650000,-1.99503398,16.00000000
PEMS08,10,202,relevance,-0.00407312,0.64950000,-0.73976028,4.00000000
PEMS08,10,202,mmr,-0.00202432,0.61150000,-1.00109947,4.00000000
PEMS08,10,202,static_utility,0.01707896,0.42700000,-0.81069326,4.00000000
PEMS08,10,202,cached_mur,0.01582455,0.43600000,-1.02681160,3.77800000
PEMS08,10,202,oracle_static,0.06908197,0.13700000,0.51953787,3.93800000
PEMS08,10,202,oracle_greedy,0.07539617,0.00000000,1.00000000,3.83350000
