dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
PEMS03,0,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,0,303,pool_all,0.02237807,0.39850000,-1.95003247,16.00000000
PEMS03,0,303,relevance,-0.04130455,0.76000000,-4.03637314,4.00000000
PEMS03,0,303,mmr,-0.02376970,0.70050000,-3.33251262,4.00000000
PEMS03,0,303,static_utility,0.01878994,0.40650000,-1.52440333,4.00000000
PEMS03,0,303,cached_mur,0.01327540,0.44550000,-1.74812520,2.88000000
PEMS03,0,303,oracle_static,0.04570252,0.32900000,-0.10406580,3.91950000
PEMS03,0,303,oracle_greedy,0.06199941,0.00000000,1.00000000,3.63300000
PEMS03,0,303,ranked_response_q4,0.03142486,0.33300000,-1.38704562,3.28850000
PEMS03,11,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,11,303,pool_all,0.03010909,0.35800000,-0.98808032,16.00000000
PEMS03,11,303,relevance,-0.01466500,0.63400000,-0.41186091,4.00000000
PEMS03,11,303,mmr,-0.01829663,0.61500000,-0.47225708,4.00000000
PEMS03,11,303,static_utility,0.01955814,0.39200000,-0.32310152,4.00000000
PEMS03,11,303,cached_mur,0.01963568,0.32350000,-0.21372996,3.02800000
PEMS03,11,303,oracle_static,0.08798233,0.06900000,0.73102003,3.96250000
PEMS03,11,303,oracle_greedy,0.09449746,0.00000000,1.00000000,3.94200000
PEMS03,11,303,ranked_response_q4,0.04433502,0.27550000,-0.20125711,3.22350000
PEMS03,23,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,23,303,pool_all,0.02445440,0.42150000,-0.82728040,16.00000000
PEMS03,23,303,relevance,-0.01358215,0.69750000,-0.60347575,4.00000000
PEMS03,23,303,mmr,-0.00080205,0.60350000,-0.49182987,4.00000000
PEMS03,23,303,static_utility,0.01146933,0.46250000,-0.29595986,4.00000000
PEMS03,23,303,cached_mur,0.00989406,0.48300000,-0.30152503,3.93050000
PEMS03,23,303,oracle_static,0.08170159,0.05350000,0.77378511,3.95700000
PEMS03,23,303,oracle_greedy,0.08670001,0.00000000,1.00000000,3.93400000
PEMS03,23,303,ranked_response_q4,0.01717610,0.35250000,-0.22788511,2.78700000
PEMS03,34,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,34,303,pool_all,0.00697932,0.37250000,-0.99942833,16.00000000
PEMS03,34,303,relevance,-0.00468349,0.67200000,-0.88346368,4.00000000
PEMS03,34,303,mmr,-0.00354802,0.65600000,-0.97381818,4.00000000
