pool_size,target,seed,pool_all,random,ranked_response_q4,ranked_response_q8,cached_mur,static_utility,relevance,mmr,oracle_static,oracle_greedy
32,27,202,0.00974949449300766,0.0027082397136837244,-0.0008569888886995614,0.0040633101016283035,0.00452390918508172,0.004871377255767584,0.007473777513951063,0.003992591053247452,0.04972740262746811,0.06156749278306961
32,54,101,0.017406756058335304,0.005237732082605362,-0.009258936159312725,-0.006188150495290756,-0.012091144919395447,0.0013726458419114351,-0.0046854326501488686,-0.0006853651721030474,0.0968484953045845,0.11206080764532089
32,54,202,0.015628259629011154,0.009708971716463566,0.008096984587609768,0.0075940294191241264,0.007396449334919453,0.000906603701878339,0.0027408157475292683,0.0082619097083807,0.08213409781455994,0.09449433535337448
32,82,101,-0.02542724832892418,-0.025457164272665977,0.007455098442733288,0.007142629940062761,-0.03464125841856003,-0.05673815682530403,-0.021059811115264893,-0.011886529624462128,0.12812753021717072,0.14590732753276825
32,82,202,0.03220665454864502,0.012541811913251877,0.002321140840649605,0.0024331400636583567,0.03152615949511528,0.019341250881552696,0.034370057284832,0.04256783425807953,0.14932629466056824,0.1772938221693039
32,109,101,0.00330600468441844,0.001438288250938058,0.0018305708654224873,0.0027138704899698496,-0.00011819684732472524,-0.00011493563943076879,0.0009253168245777488,-0.0008474693167954683,0.07690706104040146,0.09965009242296219
32,109,202,-0.0034524579532444477,-1.992392571992241e-05,-0.0009452949743717909,0.0010538584319874644,7.469558477168903e-05,-0.0008402719395235181,0.006024750880897045,0.004607865121215582,0.06357104331254959,0.08313244581222534
32,137,101,0.016837384551763535,0.0036119972355663776,0.01130411121994257,0.01428336650133133,-0.00031600534566678107,-0.0054361592046916485,0.003802754683420062,0.0023029542062431574,0.12822650372982025,0.14749987423419952
32,137,202,0.02575809881091118,0.01567605324089527,0.017336897552013397,0.018297716975212097,0.008069507777690887,0.0028972469735890627,0.014210063964128494,0.014815397560596466,0.13500849902629852,0.1507105678319931
32,164,101,0.023134101182222366,0.0042390055023133755,0.004362895153462887,0.00793207436800003,0.002548828488215804,0.001330500585027039,0.007040821015834808,0.0056099966168403625,0.1209622398018837,0.13966421782970428
32,164,202,0.01296777743846178,-0.00018709289724938571,0.0009561505285091698,0.004620108753442764,-0.00979050062596798,-0.001181167084723711,-0.003797098295763135,-0.005390604957938194,0.11847344040870667,0.1343431919813156
32,192,101,0.004455159418284893,-0.003909861668944359,-0.009463903494179249,-0.007822386920452118,0.0020984457805752754,-0.005585673730820417,0.0034052471164613962,-0.003372166072949767,0.08861877769231796,0.10494356602430344
32,192,202,0.002967528300359845,0.001625953707844019,-0.014324521645903587,-0.017313463613390923,-0.020314503461122513,-0.020645644515752792,0.0017450827872380614,-0.001333635882474482,0.08996286988258362,0.10405557602643967
64,0,101,0.02461903728544712,0.014859442599117756,-0.0051640477031469345,-0.00853188056498766,0.00023185920144896954,0.0006335924845188856,0.026662670075893402,-0.0003324317804072052,0.1086975559592247,0.12690381705760956
64,0,202,0.022189807146787643,0.01879892684519291,-0.006026525981724262,-0.012875495478510857,0.0009827766334638,-0.016269370913505554,0.012757131829857826,0.01330128125846386,0.11610978841781616,0.12827380001544952
64,27,101,0.00609194952994585,0.000182146075530909,-0.006455869413912296,-0.0074665904976427555,-0.0023924235720187426,-0.0023227606434375048,-0.002122163772583008,-0.0022907271049916744,0.06491078436374664,0.07462769746780396
64,27,202,0.004243694245815277,0.0035312380641698837,-0.0015467251650989056,-0.002172703854739666,0.003764254506677389,-0.0008019282831810415,0.0014025812270119786,-0.002273386809974909,0.05155821889638901,0.06305477768182755
64,54,101,0.008858069777488708,0.003775961697101593,-0.003681361675262451,-0.0027604305651038885,-0.008848975412547588,-0.02235606499016285,-0.0026749996468424797,-0.0059724715538322926,0.1078684851527214,0.12687571346759796
64,54,202,0.0016431764233857393,-0.0029729879461228848,-0.006806034594774246,-0.008844058960676193,-0.01171270664781332,-0.016948919743299484,-0.010070272721350193,-0.004309509415179491,0.10298196226358414,0.11895188689231873
64,82,101,-0.008709106594324112,-0.004093594383448362,0.033419616520404816,0.0360235832631588,0.014436776749789715,0.06117327883839607,0.026779094710946083,0.0320616215467453,0.19542193412780762,0.2201572209596634
64,82,202,-0.0269117821007967,-0.026318620890378952,-0.03304475173354149,-0.03945989906787872,-0.037599921226501465,0.007888350635766983,0.008437730371952057,0.010353819467127323,0.14732441306114197,0.16863209009170532
64,109,101,-0.008302299305796623,-0.0085158571600914,-0.003377324203029275,0.00025509786792099476,-0.01230561826378107,-0.003948812838643789,-0.0016720324056223035,0.0002757618494797498,0.0939587727189064,0.11800496280193329
64,109,202,0.0006732940673828125,-0.0005832169554196298,0.00014000761439092457,-9.621763456379995e-05,-0.004095512442290783,-0.00043071460095234215,0.00788743607699871,0.004837621469050646,0.08196645975112915,0.10053928941488266
64,137,101,0.025857381522655487,0.010753899812698364,0.019641470164060593,0.024513427168130875,0.023084862157702446,0.02247789315879345,0.017268434166908264,0.0066116987727582455,0.15804022550582886,0.17946429550647736
64,137,202,0.02498134784400463,0.0050460584461688995,-0.0036464810837060213,-0.00755040580406785,-0.0029920798260718584,0.001172172836959362,0.012100951746106148,0.015527636744081974,0.15765289962291718,0.17529349029064178
64,164,101,0.019860627129673958,0.0018684513634070754,-0.010877104476094246,-0.013863418251276016,4.115057163289748e-05,-0.008295419625937939,0.006293000187724829,0.0010994599433615804,0.1465202122926712,0.1666705459356308
64,164,202,0.020307524129748344,0.00805299635976553,0.0023069167509675026,-0.0030144748743623495,0.003954099956899881,0.004292765632271767,0.0038046103436499834,-0.00016179084195755422,0.14380119740962982,0.16438665986061096
64,192,101,0.008216622285544872,0.0017291655531153083,-0.014362952671945095,-0.01636648178100586,0.0009912229143083096,-0.00385104538872838,0.0053550973534584045,-0.004256033804267645,0.10522464662790298,0.12291938811540604
64,192,202,0.005533851217478514,0.0032372812274843454,-0.013574270531535149,-0.01382600236684084,-0.02011851593852043,-0.020370610058307648,0.00037873946712352335,-0.004674877040088177,0.10542520135641098,0.12007764726877213
128,0,101,0.021289799362421036,0.006296168547123671,-0.014129125513136387,-0.0173113364726305,-0.016558168455958366,-0.02934492565691471,0.026197463274002075,-0.0032983599230647087,0.12027638405561447,0.13858984410762787
128,0,202,0.024235976859927177,0.02163710445165634,0.0010396282887086272,-0.005658328533172607,-0.0293219443410635,-0.03132058307528496,0.01825910247862339,0.008713356219232082,0.12077134102582932,0.13644181191921234
128,27,101,0.011532892473042011,0.0029060945380479097,-0.004702233709394932,-0.010073022916913033,-0.0036042113788425922,-0.0028060106560587883,0.0021306839771568775,0.003692782483994961,0.07437838613986969,0.09102995693683624
128,27,202,0.019215427339076996,0.017113419249653816,0.0014057884691283107,-0.0002884654968511313,0.00964373629540205,0.011876838281750679,0.016562223434448242,0.011280274949967861,0.062245067209005356,0.07691150158643723
128,54,101,0.008337135426700115,0.0019158752402290702,-0.005826059263199568,-0.003991687670350075,-0.016732975840568542,-0.011895195581018925,-0.0018303055549040437,-0.001380497240461409,0.11181394755840302,0.12971599400043488
128,54,202,0.010576224885880947,0.0018618415342643857,-0.004263417795300484,-0.007147251628339291,-0.0012472962262108922,-0.012717798352241516,0.006442305166274309,0.003293211106210947,0.10539817065000534,0.12583689391613007
128,82,101,-0.042964834719896317,-0.0311910267919302,0.04260846599936485,0.04967378079891205,-0.023093512281775475,0.025118626654148102,0.011700780130922794,0.00637053232640028,0.1795451045036316,0.2085943967103958
128,82,202,-0.03724176436662674,-0.025047214701771736,-0.018153304234147072,-0.027081327512860298,-0.013991395942866802,-0.036735519766807556,0.005214307922869921,0.0028457450680434704,0.1411382108926773,0.16186141967773438
128,109,101,-0.004997049458324909,-0.007966282777488232,0.005290084984153509,0.0026808243710547686,-0.0015507538337260485,-0.011583343148231506,-0.00591683853417635,-0.002283684676513076,0.09506642073392868,0.11765110492706299
128,109,202,-0.0021770973689854145,0.0034948978573083878,-0.0013197644148021936,-0.004338084254413843,0.00012739324301946908,0.006011489778757095,0.007769315037876368,0.004495781380683184,0.08409348875284195,0.1041901707649231
128,137,101,0.008848589845001698,-0.003008029656484723,0.007205648347735405,0.009416344575583935,0.006956143770366907,0.003833125112578273,0.00878324918448925,0.007218906190246344,0.15713579952716827,0.18334349989891052
128,137,202,0.033195268362760544,0.019075151532888412,0.0010825260542333126,0.008942905813455582,0.01695946976542473,-0.0027464600279927254,0.02182404324412346,0.022290917113423347,0.15901947021484375,0.17772173881530762
128,164,101,0.007414753083139658,-0.006741740275174379,-0.009937988594174385,-0.011887148022651672,-0.01035800389945507,-0.025752604007720947,0.0007920460775494576,0.001411290722899139,0.14494946599006653,0.16826926171779633
128,164,202,0.012519602663815022,0.003606164827942848,-0.009576302021741867,-0.013053500093519688,0.0002845011476892978,3.305613972770516e-06,0.0010607002768665552,0.0007220907718874514,0.1445329636335373,0.16563627123832703
128,192,101,-0.00663366261869669,-0.010454895906150341,-0.017486579716205597,-0.02118045836687088,-0.02530086413025856,-0.03337150067090988,0.0001097946151276119,-0.011869422160089016,0.10335847735404968,0.12414208799600601
128,192,202,0.004552922211587429,-0.002937525510787964,-0.012654367834329605,-0.01338850799947977,-0.009243471547961235,-0.022154266014695168,0.003684254363179207,-0.004322707653045654,0.10984646528959274,0.12584272027015686
