candidate_count,seed,utility_mae,target_sd,target_absmean,nmae_sd,nmae_absmean,mean_top2_margin,median_top2_margin,mean_max_abs_error,mean_ratio_max_error_margin,median_ratio_max_error_margin,mean_ratio_mean_error_margin,bound_rate_max_error_gt_half_margin,flip_rate,mean_regret,episodes,states
4,101,0.10656566917896271,0.27544617652893066,0.1291590929031372,0.3868838207226663,0.8250729142150416,0.03371133610245091,0.0,0.13721053594063398,107640787985.35025,66580764949.32175,81920285156.22105,0.9699174203696421,0.5273299252850964,0.019203018484621758,5086,4
4,202,0.10174176096916199,0.2468404918909073,0.1186336949467659,0.4121761392945506,0.8576126792208253,0.037579459296482175,0.0,0.13226782414107782,102933262108.8491,71178957819.93866,79675830341.96968,0.9637120761451516,0.5056513979773944,0.01637206990667014,5043,4
4,303,0.10376059263944626,0.24383531510829926,0.12221790850162506,0.42553554063061405,0.8489802673891005,0.03505237894336605,0.0,0.13158617031477873,103711604645.85611,70077821612.3581,80603663459.25082,0.9629850746268657,0.5090547263681592,0.016738468654713227,5025,4
4,404,0.10015450417995453,0.2621564567089081,0.1290234625339508,0.38204095919393494,0.776250320778674,0.03505858585051012,0.0,0.1298833973002849,102018349509.47029,54846953600.645065,77194198251.55609,0.9667194928684627,0.5043581616481775,0.020126418994293915,5048,4
4,505,0.11321226507425308,0.27774232625961304,0.1320994645357132,0.40761617647153503,0.8570228915927669,0.036023765073055776,0.0,0.1466638487285073,114752479109.66792,71601852774.62006,88326544781.31732,0.970146263273893,0.5079142456421559,0.018636687128408845,4991,4
