dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
METRLA,46,202,oracle_static,0.06881128,0.08100000,0.67825836,3.95150000
METRLA,46,202,oracle_greedy,0.07714705,0.00000000,1.00000000,3.88500000
METRLA,46,202,ranked_response_q4,-0.00307305,0.52300000,-0.54943556,2.99100000
METRLA,53,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,53,202,pool_all,0.00093191,0.59500000,-1.25945938,16.00000000
METRLA,53,202,relevance,-0.00428270,0.48450000,-0.31922346,4.00000000
METRLA,53,202,mmr,-0.00493863,0.50450000,-0.63237602,4.00000000
METRLA,53,202,static_utility,-0.00369062,0.51650000,-0.45241219,4.00000000
METRLA,53,202,cached_mur,-0.00477929,0.48100000,-0.37571830,3.45450000
METRLA,53,202,oracle_static,0.07421961,0.03150000,0.85186428,3.97300000
METRLA,53,202,oracle_greedy,0.08233336,0.00000000,1.00000000,3.94250000
METRLA,53,202,ranked_response_q4,-0.00412067,0.42500000,-0.33174708,3.10150000
METRLA,59,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,59,202,pool_all,-0.01745217,0.64900000,-2.80881071,16.00000000
METRLA,59,202,relevance,-0.01531363,0.57800000,-1.04002631,4.00000000
METRLA,59,202,mmr,-0.01321505,0.61650000,-1.67161798,4.00000000
METRLA,59,202,static_utility,-0.00110207,0.57250000,-0.84324878,4.00000000
METRLA,59,202,cached_mur,0.00063577,0.48900000,-0.62725663,2.78150000
METRLA,59,202,oracle_static,0.11229625,0.08200000,0.68814236,3.94750000
METRLA,59,202,oracle_greedy,0.12119668,0.00000000,1.00000000,3.89350000
METRLA,59,202,ranked_response_q4,0.00800570,0.48450000,-0.45896026,2.00750000
METRLA,66,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,66,202,pool_all,-0.00865135,0.62400000,-2.46638989,16.00000000
METRLA,66,202,relevance,-0.00624849,0.49200000,-0.70764470,4.00000000
METRLA,66,202,mmr,-0.00940105,0.54300000,-1.33257294,4.00000000
METRLA,66,202,static_utility,-0.00260628,0.55750000,-1.16422057,4.00000000
METRLA,66,202,cached_mur,-0.00563571,0.54150000,-0.91857618,2.86900000
METRLA,66,202,oracle_static,0.08296243,0.15250000,0.51610631,3.95700000
METRLA,66,202,oracle_greedy,0.09309942,0.00000000,1.00000000,3.82800000
METRLA,66,202,ranked_response_q4,0.00520878,0.57650000,-0.76013452,3.33800000
METRLA,73,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,73,202,pool_all,0.01787776,0.45250000,-1.42518973,16.00000000
METRLA,73,202,relevance,-0.01425772,0.67400000,-0.71264589,4.00000000
METRLA,73,202,mmr,-0.01174493,0.65900000,-0.85155636,4.00000000
METRLA,73,202,static_utility,0.02064283,0.42800000,-0.52926433,4.00000000
METRLA,73,202,cached_mur,0.02034433,0.46200000,-0.37597880,3.76950000
METRLA,73,202,oracle_static,0.14424743,0.11100000,0.64213008,3.96600000
METRLA,73,202,oracle_greedy,0.16012411,0.00000000,1.00000000,3.89650000
METRLA,73,202,ranked_response_q4,0.02971830,0.33650000,-0.30216676,2.79550000
METRLA,79,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,79,202,pool_all,0.02323784,0.65800000,-12.36574745,16.00000000
METRLA,79,202,relevance,-0.03921404,0.79050000,-3.48939776,4.00000000
METRLA,79,202,mmr,-0.04721552,0.76100000,-8.01843739,4.00000000
METRLA,79,202,static_utility,0.01919669,0.59500000,-3.22628021,4.00000000
METRLA,79,202,cached_mur,0.02905973,0.53800000,-4.75596142,3.30200000
METRLA,79,202,oracle_static,0.16097845,0.30950000,-0.08819029,3.87900000
METRLA,79,202,oracle_greedy,0.18990551,0.00000000,1.00000000,3.63150000
METRLA,79,202,ranked_response_q4,0.04627396,0.33750000,-2.44006085,2.92850000
METRLA,86,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,86,202,pool_all,0.00909619,0.51450000,-1.10810447,16.00000000
METRLA,86,202,relevance,-0.01215061,0.61250000,-0.60454583,4.00000000
METRLA,86,202,mmr,-0.01075990,0.61250000,-0.92599833,4.00000000
METRLA,86,202,static_utility,-0.00024808,0.51850000,-0.43258250,4.00000000
METRLA,86,202,cached_mur,0.00087901,0.42950000,-0.46156228,3.20950000
METRLA,86,202,oracle_static,0.14509344,0.06700000,0.75901073,3.97400000
METRLA,86,202,oracle_greedy,0.15515465,0.00000000,1.00000000,3.92550000
METRLA,86,202,ranked_response_q4,0.01691699,0.46500000,-0.48889098,2.64400000
METRLA,93,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,93,202,pool_all,0.00590633,0.56450000,-2.75651932,16.00000000
METRLA,93,202,relevance,-0.00536452,0.43450000,-1.10342419,4.00000000
METRLA,93,202,mmr,-0.01288556,0.50250000,-1.65363455,4.00000000
METRLA,93,202,static_utility,0.00323012,0.53400000,-1.06544125,4.00000000
METRLA,93,202,cached_mur,-0.00077240,0.47150000,-0.64576524,2.94700000
METRLA,93,202,oracle_static,0.13275030,0.18250000,0.37271264,3.92750000
METRLA,93,202,oracle_greedy,0.14529258,0.00000000,1.00000000,3.78450000
METRLA,93,202,ranked_response_q4,0.00638006,0.37850000,-0.60373288,2.90450000
METRLA,99,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,99,202,pool_all,-0.01051889,0.72150000,-5.17867661,16.00000000
METRLA,99,202,relevance,-0.02831553,0.60400000,-1.63073170,4.00000000
METRLA,99,202,mmr,-0.02875643,0.68950000,-3.41431189,4.00000000
METRLA,99,202,static_utility,-0.01206041,0.65500000,-2.60827756,4.00000000
METRLA,99,202,cached_mur,-0.00341246,0.49000000,-1.86532784,1.98350000
METRLA,99,202,oracle_static,0.09196698,0.13950000,0.53164268,3.90650000
METRLA,99,202,oracle_greedy,0.10007931,0.00000000,1.00000000,3.77900000
METRLA,99,202,ranked_response_q4,0.00819449,0.50750000,-1.45283532,2.62600000
METRLA,106,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,106,202,pool_all,-0.01254345,0.67000000,-5.24438524,16.00000000
METRLA,106,202,relevance,0.00318702,0.54400000,-1.60317338,4.00000000
METRLA,106,202,mmr,-0.00488864,0.67000000,-3.04350591,4.00000000
METRLA,106,202,static_utility,-0.01335229,0.56150000,-1.10822678,4.00000000
METRLA,106,202,cached_mur,-0.00191451,0.54550000,-1.14531612,3.20050000
METRLA,106,202,oracle_static,0.13671920,0.23200000,0.21840392,3.91700000
METRLA,106,202,oracle_greedy,0.15507388,0.00000000,1.00000000,3.61600000
METRLA,106,202,ranked_response_q4,-0.00896527,0.48500000,-0.98790812,2.53550000
METRLA,112,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,112,202,pool_all,-0.00676062,0.53200000,-1.24462795,16.00000000
METRLA,112,202,relevance,-0.00842634,0.49650000,-0.51582336,4.00000000
METRLA,112,202,mmr,-0.00868581,0.51000000,-0.63264471,4.00000000
