dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
PEMS03,103,101,ranked_response_q4,0.01858521,0.32600000,-0.39205188,3.34800000
PEMS03,115,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,115,101,pool_all,0.02707300,0.32150000,-0.77481270,16.00000000
PEMS03,115,101,relevance,-0.03691816,0.73050000,-4.00396585,4.00000000
PEMS03,115,101,mmr,-0.01942695,0.64700000,-3.43859005,4.00000000
PEMS03,115,101,static_utility,0.01764091,0.38450000,-0.63359106,4.00000000
PEMS03,115,101,cached_mur,0.01746144,0.27150000,-0.45888728,2.73250000
PEMS03,115,101,oneshot_response,0.01773312,0.44100000,-1.98713684,3.68000000
PEMS03,115,101,oracle_static,0.03886094,0.24850000,0.13422692,3.95450000
PEMS03,115,101,oracle_greedy,0.04877832,0.00000000,1.00000000,3.75200000
PEMS03,115,101,ranked_response_q4,0.02285682,0.33350000,-0.70857400,2.81400000
PEMS03,126,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,126,101,pool_all,0.01484161,0.39900000,-0.70636684,16.00000000
PEMS03,126,101,relevance,0.00320810,0.50750000,-0.48677519,4.00000000
PEMS03,126,101,mmr,0.00182065,0.50150000,-0.38722664,4.00000000
PEMS03,126,101,static_utility,0.00654505,0.43500000,-0.26672220,4.00000000
PEMS03,126,101,cached_mur,0.00640515,0.35150000,-0.18405598,3.10250000
PEMS03,126,101,oneshot_response,0.01755491,0.36700000,-1.00897157,3.71850000
PEMS03,126,101,oracle_static,0.03646043,0.10200000,0.65460384,3.97450000
PEMS03,126,101,oracle_greedy,0.04025861,0.00000000,1.00000000,3.94200000
PEMS03,126,101,ranked_response_q4,0.01572371,0.27950000,-0.22221154,2.89800000
PEMS03,138,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,138,101,pool_all,0.04699799,0.30600000,-0.81225526,16.00000000
PEMS03,138,101,relevance,-0.01299107,0.65100000,-1.38147008,4.00000000
PEMS03,138,101,mmr,-0.01100662,0.65750000,-1.61416769,4.00000000
PEMS03,138,101,static_utility,0.03126036,0.36150000,-0.62728375,4.00000000
PEMS03,138,101,cached_mur,0.03252202,0.33850000,-0.57078075,3.95100000
PEMS03,138,101,oneshot_response,0.03976729,0.34100000,-0.97296834,3.78250000
PEMS03,138,101,oracle_static,0.05999384,0.14350000,0.46436933,3.95300000
PEMS03,138,101,oracle_greedy,0.06714866,0.00000000,1.00000000,3.83950000
PEMS03,138,101,ranked_response_q4,0.03854630,0.28600000,-0.39979628,3.06900000
PEMS03,149,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,149,101,pool_all,0.03195396,0.39050000,-1.73136890,16.00000000
PEMS03,149,101,relevance,-0.01871265,0.72750000,-1.84310544,4.00000000
PEMS03,149,101,mmr,-0.00596008,0.66000000,-1.10761464,4.00000000
PEMS03,149,101,static_utility,0.02252052,0.40700000,-0.80172276,4.00000000
PEMS03,149,101,cached_mur,0.02575594,0.36100000,-0.53819364,2.38600000
PEMS03,149,101,oneshot_response,0.02945570,0.44000000,-2.12197709,3.68050000
PEMS03,149,101,oracle_static,0.05725802,0.19750000,0.34525865,3.94750000
PEMS03,149,101,oracle_greedy,0.06488626,0.00000000,1.00000000,3.86100000
PEMS03,149,101,ranked_response_q4,0.03525601,0.33600000,-0.73854065,2.85650000
PEMS03,161,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,161,101,pool_all,0.01247861,0.38100000,-1.33012676,16.00000000
PEMS03,161,101,relevance,-0.01722394,0.60550000,-1.22663009,4.00000000
PEMS03,161,101,mmr,-0.00680222,0.53900000,-0.68485624,4.00000000
PEMS03,161,101,static_utility,0.00453341,0.42100000,-1.08681560,4.00000000
PEMS03,161,101,cached_mur,0.00623902,0.40700000,-0.99366826,3.92800000
PEMS03,161,101,oneshot_response,0.01034806,0.40400000,-1.44775164,3.90500000
PEMS03,161,101,oracle_static,0.02974345,0.16000000,0.43882558,3.95550000
PEMS03,161,101,oracle_greedy,0.03429729,0.00000000,1.00000000,3.83950000
PEMS03,161,101,ranked_response_q4,0.01052783,0.31200000,-0.65952134,3.11800000
PEMS03,172,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,172,101,pool_all,0.03341004,0.36550000,-1.66014373,16.00000000
PEMS03,172,101,relevance,-0.03297749,0.74800000,-1.84797800,4.00000000
PEMS03,172,101,mmr,-0.00941012,0.67100000,-0.99663252,4.00000000
PEMS03,172,101,static_utility,0.02528473,0.39300000,-0.82645243,4.00000000
PEMS03,172,101,cached_mur,0.02535882,0.30550000,-0.53223699,2.35350000
PEMS03,172,101,oneshot_response,0.03670655,0.36850000,-2.20874953,3.84900000
PEMS03,172,101,oracle_static,0.05556805,0.16950000,0.39321437,3.95700000
PEMS03,172,101,oracle_greedy,0.06300484,0.00000000,1.00000000,3.78100000
PEMS03,172,101,ranked_response_q4,0.03801977,0.30600000,-0.80228281,3.34550000
PEMS03,184,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,184,101,pool_all,0.01972614,0.35750000,-1.00383997,16.00000000
PEMS03,184,101,relevance,-0.00794038,0.68550000,-0.76644284,4.00000000
PEMS03,184,101,mmr,-0.00675897,0.67800000,-1.22370613,4.00000000
PEMS03,184,101,static_utility,0.00737925,0.43500000,-1.10368872,4.00000000
PEMS03,184,101,cached_mur,0.00811858,0.39850000,-0.65585399,3.30300000
PEMS03,184,101,oneshot_response,0.00710700,0.49050000,-3.45277739,3.87750000
PEMS03,184,101,oracle_static,0.03544176,0.22400000,0.26592273,3.94200000
PEMS03,184,101,oracle_greedy,0.04419699,0.00000000,1.00000000,3.81850000
PEMS03,184,101,ranked_response_q4,0.01377068,0.33100000,-1.36735570,2.76550000
PEMS03,195,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,195,101,pool_all,0.03750717,0.37400000,-1.67438185,16.00000000
PEMS03,195,101,relevance,0.00331423,0.51350000,-0.28969738,4.00000000
PEMS03,195,101,mmr,0.00724265,0.48450000,-0.38615316,4.00000000
PEMS03,195,101,static_utility,0.02142727,0.35500000,-0.24491453,4.00000000
PEMS03,195,101,cached_mur,0.02156889,0.34750000,-0.23535420,3.66900000
PEMS03,195,101,oneshot_response,0.03350401,0.33750000,-0.74846441,3.61850000
PEMS03,195,101,oracle_static,0.06090738,0.03350000,0.85850036,3.95850000
PEMS03,195,101,oracle_greedy,0.06339339,0.00000000,1.00000000,3.96050000
PEMS03,195,101,ranked_response_q4,0.02970201,0.28350000,-0.28471708,2.95900000
PEMS03,207,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,207,101,pool_all,0.02472134,0.40250000,-2.67668796,16.00000000
PEMS03,207,101,relevance,-0.00312763,0.63100000,-0.84288520,4.00000000
PEMS03,207,101,mmr,-0.00094845,0.58300000,-0.97787511,4.00000000
PEMS03,207,101,static_utility,0.01365139,0.46500000,-0.55228776,4.00000000
PEMS03,207,101,cached_mur,0.01265864,0.44300000,-0.51129371,3.75100000
PEMS03,207,101,oneshot_response,0.03190558,0.38150000,-1.37031984,3.82000000
PEMS03,207,101,oracle_static,0.05406382,0.11450000,0.61426044,3.95850000
PEMS03,207,101,oracle_greedy,0.05765951,0.00000000,1.00000000,3.92400000
PEMS03,207,101,ranked_response_q4,0.02564275,0.31950000,-0.49177188,2.97250000
PEMS03,218,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,218,101,pool_all,0.03522180,0.33700000,-0.95921409,16.00000000
PEMS03,218,101,relevance,-0.01191279,0.66850000,-0.39721879,4.00000000
PEMS03,218,101,mmr,0.00168622,0.54350000,-0.32872134,4.00000000
PEMS03,218,101,static_utility,0.02215035,0.33550000,-0.30341837,4.00000000
PEMS03,218,101,cached_mur,0.02500210,0.30750000,-0.15871723,3.47000000
PEMS03,218,101,oneshot_response,0.04346750,0.35050000,-0.99554777,3.96400000
PEMS03,218,101,oracle_static,0.06784590,0.14050000,0.53731567,3.97100000
PEMS03,218,101,oracle_greedy,0.07539278,0.00000000,1.00000000,3.91000000
PEMS03,218,101,ranked_response_q4,0.04046960,0.29150000,-0.49457031,3.39300000
PEMS03,230,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,230,101,pool_all,0.01167430,0.42300000,-1.47209489,16.00000000
PEMS03,230,101,relevance,-0.00535170,0.63850000,-0.84839737,4.00000000
PEMS03,230,101,mmr,-0.00405597,0.60450000,-0.89721894,4.00000000
PEMS03,230,101,static_utility,0.00649988,0.45250000,-0.78566378,4.00000000
PEMS03,230,101,cached_mur,0.00863232,0.37750000,-0.58591884,3.57800000
PEMS03,230,101,oneshot_response,0.01508150,0.40350000,-1.55817521,3.70950000
PEMS03,230,101,oracle_static,0.03156118,0.19400000,0.37812176,3.91800000
PEMS03,230,101,oracle_greedy,0.03536400,0.00000000,1.00000000,3.79500000
PEMS03,230,101,ranked_response_q4,0.01424125,0.34050000,-0.93663967,3.04450000
PEMS03,241,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,241,101,pool_all,0.02522001,0.35050000,-1.36850739,16.00000000
PEMS03,241,101,relevance,-0.00401904,0.67100000,-0.66612613,4.00000000
PEMS03,241,101,mmr,-0.00547487,0.61800000,-1.90113199,4.00000000
PEMS03,241,101,static_utility,0.01354026,0.41900000,-3.22087812,4.00000000
PEMS03,241,101,cached_mur,0.00922435,0.36000000,-0.50036138,3.06900000
PEMS03,241,101,oneshot_response,0.02749018,0.43450000,-3.17211318,3.81200000
PEMS03,241,101,oracle_static,0.05160567,0.22950000,0.25794458,3.94700000
PEMS03,241,101,oracle_greedy,0.06148858,0.00000000,1.00000000,3.80750000
PEMS03,241,101,ranked_response_q4,0.02971108,0.27350000,-1.43896413,2.99500000
PEMS03,253,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,253,101,pool_all,0.02439623,0.37150000,-1.02706742,16.00000000
PEMS03,253,101,relevance,-0.03426962,0.71550000,-4.64520931,4.00000000
PEMS03,253,101,mmr,-0.02494699,0.64650000,-4.36402512,4.00000000
PEMS03,253,101,static_utility,0.01682095,0.39550000,-0.98516232,4.00000000
PEMS03,253,101,cached_mur,0.01842166,0.33750000,-0.92637843,3.06450000
PEMS03,253,101,oneshot_response,0.01813908,0.41700000,-2.57014132,3.86950000
PEMS03,253,101,oracle_static,0.04599041,0.21700000,0.13399576,3.94800000
PEMS03,253,101,oracle_greedy,0.05616141,0.00000000,1.00000000,3.79800000
PEMS03,253,101,ranked_response_q4,0.02627964,0.33450000,-0.56364304,3.57400000
PEMS03,264,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,264,101,pool_all,0.02618150,0.32850000,-20.40191841,16.00000000
PEMS03,264,101,relevance,-0.00766052,0.68350000,-5.63767481,4.00000000
PEMS03,264,101,mmr,0.00185812,0.61250000,-4.12567997,4.00000000
PEMS03,264,101,static_utility,0.01229347,0.43550000,-4.86044264,4.00000000
PEMS03,264,101,cached_mur,0.01275952,0.37700000,-3.25072980,3.11900000
PEMS03,264,101,oneshot_response,0.01840873,0.35200000,-7.03282833,3.14000000
PEMS03,264,101,oracle_static,0.03830361,0.07600000,0.71925318,3.96600000
PEMS03,264,101,oracle_greedy,0.04130961,0.00000000,1.00000000,3.90550000
PEMS03,264,101,ranked_response_q4,0.01829503,0.21100000,-4.87200832,2.04900000
PEMS03,276,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,276,101,pool_all,0.02496416,0.36700000,-1.29473364,16.00000000
PEMS03,276,101,relevance,-0.04084824,0.69350000,-2.61047339,4.00000000
PEMS03,276,101,mmr,-0.02746730,0.63300000,-1.96423185,4.00000000
PEMS03,276,101,static_utility,0.01093351,0.46900000,-0.69115710,4.00000000
PEMS03,276,101,cached_mur,0.01142401,0.46900000,-0.82132107,3.94100000
PEMS03,276,101,oneshot_response,0.03233004,0.36850000,-1.85318232,3.63450000
PEMS03,276,101,oracle_static,0.06006484,0.15350000,0.48826101,3.93200000
PEMS03,276,101,oracle_greedy,0.06766941,0.00000000,1.00000000,3.82600000
PEMS03,276,101,ranked_response_q4,0.03203076,0.26050000,-0.47417527,2.75300000
PEMS03,287,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,287,101,pool_all,0.02764776,0.36950000,-1.56858706,16.00000000
PEMS03,287,101,relevance,-0.01960706,0.73300000,-1.47596037,4.00000000
PEMS03,287,101,mmr,-0.00329483,0.64750000,-0.98230481,4.00000000
PEMS03,287,101,static_utility,0.01429320,0.44800000,-0.62399709,4.00000000
PEMS03,287,101,cached_mur,0.01392281,0.44250000,-0.71752709,3.97100000
PEMS03,287,101,oneshot_response,0.01863807,0.38200000,-1.39275265,3.94350000
PEMS03,287,101,oracle_static,0.04400285,0.10650000,0.59948927,3.95200000
PEMS03,287,101,oracle_greedy,0.04912678,0.00000000,1.00000000,3.87950000
PEMS03,287,101,ranked_response_q4,0.02219683,0.29200000,-0.67916268,3.06350000
PEMS03,299,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,299,101,pool_all,0.05513255,0.34850000,-0.89194179,16.00000000
PEMS03,299,101,relevance,0.01696275,0.46300000,-0.14346914,4.00000000
PEMS03,299,101,mmr,0.01866215,0.43850000,-0.13284904,4.00000000
PEMS03,299,101,static_utility,0.03454413,0.36750000,-0.06608636,4.00000000
PEMS03,299,101,cached_mur,0.03509722,0.35400000,-0.10415591,3.65500000
PEMS03,299,101,oneshot_response,0.06423477,0.31100000,-0.37327000,3.94850000
PEMS03,299,101,oracle_static,0.11710594,0.04850000,0.77356374,3.96800000
PEMS03,299,101,oracle_greedy,0.12330000,0.00000000,1.00000000,3.94350000
PEMS03,299,101,ranked_response_q4,0.06102049,0.26250000,-0.08211322,3.29400000
PEMS03,310,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,310,101,pool_all,0.03202445,0.33650000,-0.86572218,16.00000000
PEMS03,310,101,relevance,-0.03880501,0.74450000,-6.70275688,4.00000000
PEMS03,310,101,mmr,-0.02916269,0.66600000,-6.40588331,4.00000000
PEMS03,310,101,static_utility,0.01098360,0.46550000,-1.27452040,4.00000000
PEMS03,310,101,cached_mur,0.01512343,0.29900000,-0.65121329,2.50100000
PEMS03,310,101,oneshot_response,0.03006167,0.42050000,-3.92068648,3.55750000
PEMS03,310,101,oracle_static,0.05207311,0.28250000,-0.01224762,3.93000000
PEMS03,310,101,oracle_greedy,0.06758928,0.00000000,1.00000000,3.61600000
PEMS03,310,101,ranked_response_q4,0.03679850,0.19800000,-0.35556027,2.73600000
PEMS03,322,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,322,101,pool_all,0.02367977,0.37100000,-1.14867115,16.00000000
PEMS03,322,101,relevance,-0.02771742,0.71100000,-3.02769065,4.00000000
PEMS03,322,101,mmr,-0.01300260,0.63050000,-2.25989223,4.00000000
PEMS03,322,101,static_utility,0.01668180,0.37600000,-0.35790202,4.00000000
PEMS03,322,101,cached_mur,0.02012272,0.35050000,-0.54933077,3.82300000
PEMS03,322,101,oneshot_response,0.02813165,0.36650000,-3.26480103,3.74050000
PEMS03,322,101,oracle_static,0.04774657,0.14600000,0.46009228,3.93800000
PEMS03,322,101,oracle_greedy,0.05311454,0.00000000,1.00000000,3.81200000
PEMS03,322,101,ranked_response_q4,0.02843547,0.27400000,-1.98382008,2.94100000
PEMS03,333,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,333,101,pool_all,0.03065626,0.35650000,-1.64352775,16.00000000
PEMS03,333,101,relevance,-0.00597408,0.69150000,-17.49992752,4.00000000
PEMS03,333,101,mmr,-0.00918849,0.62550000,-17.27853012,4.00000000
PEMS03,333,101,static_utility,0.02273711,0.35200000,-0.81962514,4.00000000
PEMS03,333,101,cached_mur,0.02013964,0.36000000,-2.18027186,3.69200000
PEMS03,333,101,oneshot_response,0.03935956,0.38300000,-18.56467819,3.97050000
PEMS03,333,101,oracle_static,0.05842767,0.18750000,0.37761167,3.94750000
PEMS03,333,101,oracle_greedy,0.06503658,0.00000000,1.00000000,3.78900000
PEMS03,333,101,ranked_response_q4,0.03407538,0.32350000,-10.72421074,3.59900000
PEMS03,345,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,345,101,pool_all,0.01915690,0.37150000,-1.24604511,16.00000000
PEMS03,345,101,relevance,-0.02276466,0.72850000,-1.37126291,4.00000000
PEMS03,345,101,mmr,-0.00988418,0.67000000,-0.94238746,4.00000000
PEMS03,345,101,static_utility,0.01438729,0.39300000,-1.21225047,4.00000000
PEMS03,345,101,cached_mur,0.01296345,0.32650000,-1.09909272,3.01400000
PEMS03,345,101,oneshot_response,0.01798397,0.41300000,-2.55569482,3.73900000
PEMS03,345,101,oracle_static,0.04011887,0.22300000,0.28490242,3.94100000
PEMS03,345,101,oracle_greedy,0.04880683,0.00000000,1.00000000,3.81650000
PEMS03,345,101,ranked_response_q4,0.01976086,0.31850000,-1.72369099,2.87850000
PEMS03,357,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,357,101,pool_all,0.02168702,0.38500000,-1.81278658,16.00000000
PEMS03,357,101,relevance,-0.02101869,0.71000000,-1.80131745,4.00000000
PEMS03,357,101,mmr,-0.01630377,0.63700000,-1.64070797,4.00000000
PEMS03,357,101,static_utility,0.01798020,0.40800000,-0.70040292,4.00000000
PEMS03,357,101,cached_mur,0.01925158,0.32350000,-0.58517599,2.93150000
PEMS03,357,101,oneshot_response,0.02887685,0.43200000,-1.99891984,3.82450000
PEMS03,357,101,oracle_static,0.05151274,0.21900000,0.29039446,3.96100000
PEMS03,357,101,oracle_greedy,0.06003333,0.00000000,1.00000000,3.83050000
PEMS03,357,101,ranked_response_q4,0.02981237,0.33900000,-1.13555992,3.28650000
