dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
PEMSBAY,0,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,0,202,pool_all,0.01140954,0.63900000,-6.58561325,16.00000000
PEMSBAY,0,202,relevance,-0.05069297,0.73400000,-2.31790066,4.00000000
PEMSBAY,0,202,mmr,-0.02962093,0.69250000,-2.87401247,4.00000000
PEMSBAY,0,202,static_utility,0.01766132,0.63450000,-2.86743593,4.00000000
PEMSBAY,0,202,cached_mur,0.02014430,0.51500000,-2.65671325,2.84150000
PEMSBAY,0,202,oracle_static,0.12251112,0.23950000,0.12895979,3.91000000
PEMSBAY,0,202,oracle_greedy,0.14828038,0.00000000,1.00000000,3.73650000
PEMSBAY,0,202,ranked_response_q4,0.04092287,0.55250000,-2.62431121,3.60100000
PEMSBAY,10,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,10,202,pool_all,-0.14864044,0.56850000,-2.69535780,16.00000000
PEMSBAY,10,202,relevance,-0.07613412,0.60750000,-0.61802024,4.00000000
PEMSBAY,10,202,mmr,-0.09377816,0.62350000,-0.83559471,4.00000000
PEMSBAY,10,202,static_utility,-0.11680017,0.54650000,-1.20225132,4.00000000
PEMSBAY,10,202,cached_mur,-0.05747663,0.47550000,-1.13832712,2.49050000
PEMSBAY,10,202,oracle_static,0.60203010,0.04900000,0.82718873,3.96750000
PEMSBAY,10,202,oracle_greedy,0.61163002,0.00000000,1.00000000,3.95400000
PEMSBAY,10,202,ranked_response_q4,0.00274175,0.40250000,-0.64985961,2.88750000
PEMSBAY,20,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,20,202,pool_all,0.01210742,0.47450000,-8.86951637,16.00000000
PEMSBAY,20,202,relevance,0.00390815,0.72400000,-1.09643364,4.00000000
PEMSBAY,20,202,mmr,-0.09068548,0.72100000,-7.28376293,4.00000000
PEMSBAY,20,202,static_utility,0.02195950,0.44100000,-5.89619732,4.00000000
PEMSBAY,20,202,cached_mur,-0.01478437,0.42600000,-5.92493057,3.84500000
PEMSBAY,20,202,oracle_static,0.28897688,0.18150000,0.38103923,3.95700000
PEMSBAY,20,202,oracle_greedy,0.31916344,0.00000000,1.00000000,3.77850000
PEMSBAY,20,202,ranked_response_q4,0.07082485,0.29650000,-3.69661713,3.13150000
PEMSBAY,31,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,31,202,pool_all,0.04709489,0.53800000,-4.19078636,16.00000000
PEMSBAY,31,202,relevance,0.00095477,0.54750000,-0.61122006,4.00000000
PEMSBAY,31,202,mmr,0.01113386,0.55050000,-1.33868861,4.00000000
PEMSBAY,31,202,static_utility,0.03777988,0.52700000,-2.00872946,4.00000000
PEMSBAY,31,202,cached_mur,0.03357919,0.54000000,-3.35237288,3.75900000
PEMSBAY,31,202,oracle_static,0.10149989,0.20950000,0.24805561,3.92800000
PEMSBAY,31,202,oracle_greedy,0.10722044,0.00000000,1.00000000,3.78950000
PEMSBAY,31,202,ranked_response_q4,0.05134289,0.47900000,-2.96809578,3.34750000
PEMSBAY,41,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,41,202,pool_all,0.00448329,0.57200000,-8.20387554,16.00000000
PEMSBAY,41,202,relevance,-0.02987251,0.77050000,-2.20639729,4.00000000
PEMSBAY,41,202,mmr,-0.03158345,0.74900000,-2.55776334,4.00000000
PEMSBAY,41,202,static_utility,0.02190798,0.56550000,-2.90895796,4.00000000
PEMSBAY,41,202,cached_mur,0.02767943,0.47550000,-2.64600611,3.74250000
PEMSBAY,41,202,oracle_static,0.13786763,0.29300000,-0.01143502,3.89900000
PEMSBAY,41,202,oracle_greedy,0.17378241,0.00000000,1.00000000,3.62850000
PEMSBAY,41,202,ranked_response_q4,0.05066579,0.44150000,-4.29986858,3.76050000
PEMSBAY,52,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,52,202,pool_all,0.02270159,0.61350000,-8.26029110,16.00000000
PEMSBAY,52,202,relevance,0.00756589,0.62550000,-3.53912139,4.00000000
PEMSBAY,52,202,mmr,-0.00037596,0.65100000,-2.91996002,4.00000000
PEMSBAY,52,202,static_utility,0.00955603,0.66150000,-3.34233928,4.00000000
PEMSBAY,52,202,cached_mur,0.01728015,0.43750000,-2.42611575,2.35900000
PEMSBAY,52,202,oracle_static,0.08339729,0.21450000,0.29214016,3.92250000
PEMSBAY,52,202,oracle_greedy,0.09564172,0.00000000,1.00000000,3.74100000
PEMSBAY,52,202,ranked_response_q4,0.03595767,0.48350000,-2.17284083,3.36400000
PEMSBAY,62,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,62,202,pool_all,-0.02973435,0.45350000,-4.23217106,16.00000000
PEMSBAY,62,202,relevance,-0.01858225,0.52700000,-0.66245389,4.00000000
