dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
PEMS03,0,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,0,202,pool_all,0.02959210,0.38600000,-1.58740556,16.00000000
PEMS03,0,202,relevance,-0.05005454,0.76700000,-3.08631063,4.00000000
PEMS03,0,202,mmr,-0.02764077,0.67000000,-2.50898266,4.00000000
PEMS03,0,202,static_utility,0.02374371,0.39800000,-0.89726692,4.00000000
PEMS03,0,202,cached_mur,0.02379542,0.40700000,-0.90119994,3.21200000
PEMS03,0,202,oracle_static,0.04856646,0.34650000,-0.24306180,3.94700000
PEMS03,0,202,oracle_greedy,0.06998301,0.00000000,1.00000000,3.66850000
PEMS03,0,202,ranked_response_q4,0.03638535,0.40400000,-1.67247748,3.58400000
PEMS03,11,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,11,202,pool_all,0.05026552,0.36150000,-0.86569285,16.00000000
PEMS03,11,202,relevance,-0.01954905,0.68750000,-0.56867063,4.00000000
PEMS03,11,202,mmr,-0.03131048,0.66650000,-0.69926649,4.00000000
PEMS03,11,202,static_utility,0.03173787,0.38450000,-0.31711733,4.00000000
PEMS03,11,202,cached_mur,0.03435577,0.35700000,-0.20306544,3.51450000
PEMS03,11,202,oracle_static,0.10008145,0.08100000,0.72084963,3.97550000
PEMS03,11,202,oracle_greedy,0.10745918,0.00000000,1.00000000,3.93200000
PEMS03,11,202,ranked_response_q4,0.05145983,0.24600000,-0.10488185,2.94400000
PEMS03,23,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,23,202,pool_all,0.02330616,0.43950000,-1.11082590,16.00000000
PEMS03,23,202,relevance,-0.03773111,0.75200000,-1.58712685,4.00000000
PEMS03,23,202,mmr,-0.00584403,0.59950000,-1.18865716,4.00000000
PEMS03,23,202,static_utility,0.00659351,0.50100000,-0.58811414,4.00000000
PEMS03,23,202,cached_mur,0.00840516,0.46600000,-0.61399281,3.28300000
PEMS03,23,202,oracle_static,0.08348992,0.11050000,0.64467132,3.94300000
PEMS03,23,202,oracle_greedy,0.09200071,0.00000000,1.00000000,3.90850000
PEMS03,23,202,ranked_response_q4,0.02127708,0.40400000,-1.00180638,3.24400000
PEMS03,34,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,34,202,pool_all,0.00642085,0.38200000,-0.85705054,16.00000000
PEMS03,34,202,relevance,-0.00154940,0.62500000,-0.54727471,4.00000000
PEMS03,34,202,mmr,-0.00095699,0.59650000,-0.98990500,4.00000000
PEMS03,34,202,static_utility,0.00302222,0.43750000,-0.45841241,4.00000000
PEMS03,34,202,cached_mur,0.00351757,0.39950000,-0.48128340,3.36250000
PEMS03,34,202,oracle_static,0.02292757,0.10250000,0.65653771,3.98100000
PEMS03,34,202,oracle_greedy,0.02439431,0.00000000,1.00000000,3.92550000
PEMS03,34,202,ranked_response_q4,0.00902963,0.30900000,-0.48601836,3.27450000
PEMS03,46,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,46,202,pool_all,0.00317976,0.41900000,-1.10970032,16.00000000
PEMS03,46,202,relevance,-0.00298791,0.67500000,-2.06190157,4.00000000
PEMS03,46,202,mmr,-0.00797987,0.66950000,-2.21626997,4.00000000
PEMS03,46,202,static_utility,0.00080828,0.47400000,-1.80693567,4.00000000
PEMS03,46,202,cached_mur,0.00116324,0.46950000,-2.94641113,3.65900000
PEMS03,46,202,oracle_static,0.02022668,0.18950000,0.34707144,3.92400000
PEMS03,46,202,oracle_greedy,0.02286697,0.00000000,1.00000000,3.70100000
PEMS03,46,202,ranked_response_q4,0.00881712,0.33100000,-3.46725750,3.13700000
PEMS03,57,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,57,202,pool_all,0.00379003,0.45100000,-0.59529775,16.00000000
PEMS03,57,202,relevance,-0.00428612,0.63250000,-1.03340435,4.00000000
PEMS03,57,202,mmr,-0.00589730,0.63500000,-1.34624743,4.00000000
PEMS03,57,202,static_utility,-0.00151407,0.47700000,-0.83017147,4.00000000
PEMS03,57,202,cached_mur,0.00161326,0.37400000,-0.88894999,2.42400000
PEMS03,57,202,oracle_static,0.04029557,0.10950000,0.60142308,3.95900000
PEMS03,57,202,oracle_greedy,0.04216546,0.00000000,1.00000000,3.84800000
PEMS03,57,202,ranked_response_q4,0.00683375,0.35700000,-1.23944438,2.47200000
PEMS03,69,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS03,69,202,pool_all,0.03067669,0.34350000,-0.49237660,16.00000000
PEMS03,69,202,relevance,-0.00873285,0.63750000,-0.69032788,4.00000000
PEMS03,69,202,mmr,0.00017680,0.60100000,-0.60546547,4.00000000
PEMS03,69,202,static_utility,0.01173128,0.42050000,-0.13208409,4.00000000
