dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
PEMS04,0,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,0,202,pool_all,0.06025150,0.31250000,-0.20704675,16.00000000
PEMS04,0,202,relevance,0.01943788,0.29000000,0.09158874,4.00000000
PEMS04,0,202,mmr,0.02265662,0.31950000,0.04529566,4.00000000
PEMS04,0,202,static_utility,0.03961190,0.32950000,0.05752524,4.00000000
PEMS04,0,202,cached_mur,0.03612418,0.30150000,0.05772773,3.03200000
PEMS04,0,202,oracle_static,0.08231439,0.03050000,0.85609621,3.98500000
PEMS04,0,202,oracle_greedy,0.08559927,0.00000000,1.00000000,3.97600000
PEMS04,0,202,ranked_response_q4,0.04908979,0.23600000,0.08194859,2.84150000
PEMS04,9,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,9,202,pool_all,0.02794162,0.31300000,-0.79137862,16.00000000
PEMS04,9,202,relevance,0.01057648,0.37800000,-0.05175961,4.00000000
PEMS04,9,202,mmr,0.00796915,0.46350000,-0.24330564,4.00000000
PEMS04,9,202,static_utility,0.02072487,0.30900000,-0.03418867,4.00000000
PEMS04,9,202,cached_mur,0.01872918,0.27950000,-0.17994779,3.18200000
PEMS04,9,202,oracle_static,0.04254926,0.17300000,0.45090052,3.96650000
PEMS04,9,202,oracle_greedy,0.04730432,0.00000000,1.00000000,3.89050000
PEMS04,9,202,ranked_response_q4,0.02660908,0.24300000,-0.21446306,2.97900000
PEMS04,19,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,19,202,pool_all,0.02246796,0.31550000,-1.19298220,16.00000000
PEMS04,19,202,relevance,0.00054029,0.55300000,-0.83860660,4.00000000
PEMS04,19,202,mmr,0.00309308,0.50550000,-0.77081579,4.00000000
PEMS04,19,202,static_utility,0.01351918,0.33350000,-0.24915348,4.00000000
PEMS04,19,202,cached_mur,0.01543391,0.31250000,-0.24863924,4.00000000
PEMS04,19,202,oracle_static,0.03577528,0.11600000,0.62724906,3.95600000
PEMS04,19,202,oracle_greedy,0.03840398,0.00000000,1.00000000,3.89850000
PEMS04,19,202,ranked_response_q4,0.02276919,0.21500000,-0.27997801,2.87150000
PEMS04,29,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,29,202,pool_all,0.02467568,0.36850000,-1.07867599,16.00000000
PEMS04,29,202,relevance,0.01855722,0.29850000,-0.09540217,4.00000000
PEMS04,29,202,mmr,0.01510178,0.37250000,-0.32040998,4.00000000
PEMS04,29,202,static_utility,0.01773229,0.37250000,-0.30622500,4.00000000
PEMS04,29,202,cached_mur,0.01279512,0.39750000,-0.44456962,3.57000000
PEMS04,29,202,oracle_static,0.05619998,0.10700000,0.64668626,3.97150000
PEMS04,29,202,oracle_greedy,0.06096693,0.00000000,1.00000000,3.91600000
PEMS04,29,202,ranked_response_q4,0.02726324,0.28300000,-0.39180544,2.78850000
PEMS04,39,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,39,202,pool_all,0.09860139,0.34000000,-0.50571585,16.00000000
PEMS04,39,202,relevance,0.05922182,0.32950000,0.04893229,4.00000000
PEMS04,39,202,mmr,0.05025260,0.33600000,0.03246423,4.00000000
PEMS04,39,202,static_utility,0.05351876,0.30900000,0.06252952,4.00000000
PEMS04,39,202,cached_mur,0.04776077,0.12800000,0.08999884,2.11650000
PEMS04,39,202,oracle_static,0.11354248,0.01550000,0.91334438,3.97250000
PEMS04,39,202,oracle_greedy,0.11533554,0.00000000,1.00000000,3.97000000
PEMS04,39,202,ranked_response_q4,0.04833578,0.37950000,-0.09888777,2.73550000
PEMS04,49,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,49,202,pool_all,0.03310266,0.30950000,-0.78706473,16.00000000
PEMS04,49,202,relevance,0.00545198,0.48800000,-0.64172655,4.00000000
PEMS04,49,202,mmr,0.00247276,0.51300000,-0.75395966,4.00000000
PEMS04,49,202,static_utility,0.01889993,0.31900000,-0.36161146,4.00000000
PEMS04,49,202,cached_mur,0.01815835,0.32450000,-0.37107196,3.99450000
PEMS04,49,202,oracle_static,0.05273492,0.08550000,0.68538970,3.94950000
PEMS04,49,202,oracle_greedy,0.05495532,0.00000000,1.00000000,3.88700000
PEMS04,49,202,ranked_response_q4,0.02511031,0.29250000,-0.50937927,3.32950000
PEMS04,59,202,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,59,202,pool_all,0.01440246,0.35450000,-1.64247227,16.00000000
PEMS04,59,202,relevance,-0.00719907,0.66950000,-2.03465939,4.00000000
PEMS04,59,202,mmr,0.00063413,0.55250000,-1.27616966,4.00000000
PEMS04,59,202,static_utility,0.01173102,0.35550000,-0.85877424,4.00000000
PEMS04,59,202,cached_mur,0.00983029,0.35800000,-0.81806892,3.74050000
PEMS04,59,202,oracle_static,0.03499940,0.23550000,0.13517118,3.94400000
PEMS04,59,202,oracle_greedy,0.03987788,0.00000000,1.00000000,3.70100000
