dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
PEMS07,0,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,0,303,pool_all,0.02128043,0.40500000,-1.14738655,16.00000000
PEMS07,0,303,relevance,-0.05487938,0.66500000,-1.71889997,4.00000000
PEMS07,0,303,mmr,-0.04485612,0.63950000,-1.93453026,4.00000000
PEMS07,0,303,static_utility,0.01424619,0.41500000,-0.61504090,4.00000000
PEMS07,0,303,cached_mur,0.01105404,0.43550000,-0.71681690,3.78950000
PEMS07,0,303,oracle_static,0.08441452,0.16350000,0.44338408,3.95250000
PEMS07,0,303,oracle_greedy,0.09647332,0.00000000,1.00000000,3.85750000
PEMS07,0,303,ranked_response_q4,0.03199862,0.27950000,-0.66487086,2.65250000
PEMS07,28,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,28,303,pool_all,0.02110975,0.39100000,-0.71523255,16.00000000
PEMS07,28,303,relevance,-0.01273943,0.62700000,-0.60940528,4.00000000
PEMS07,28,303,mmr,-0.01285855,0.60350000,-0.62570482,4.00000000
PEMS07,28,303,static_utility,0.01298683,0.43350000,-0.29287070,4.00000000
PEMS07,28,303,cached_mur,0.01129313,0.45350000,-0.29231212,3.93700000
PEMS07,28,303,oracle_static,0.06383952,0.09900000,0.64708227,3.97250000
PEMS07,28,303,oracle_greedy,0.06968862,0.00000000,1.00000000,3.91850000
PEMS07,28,303,ranked_response_q4,0.02913541,0.33100000,-0.28194889,3.33000000
PEMS07,56,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,56,303,pool_all,0.07384377,0.36250000,-1.14009082,16.00000000
PEMS07,56,303,relevance,-0.05833346,0.72400000,-1.19705796,4.00000000
PEMS07,56,303,mmr,-0.02467961,0.61600000,-1.00747931,4.00000000
PEMS07,56,303,static_utility,0.04577198,0.37900000,-0.21882685,4.00000000
PEMS07,56,303,cached_mur,0.04680328,0.33950000,-0.13493429,3.46750000
PEMS07,56,303,oracle_static,0.12041950,0.08750000,0.70537329,3.96550000
PEMS07,56,303,oracle_greedy,0.12660502,0.00000000,1.00000000,3.89700000
PEMS07,56,303,ranked_response_q4,0.05177417,0.40000000,-0.42854467,3.16600000
PEMS07,85,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,85,303,pool_all,0.02073291,0.38550000,-1.67915869,16.00000000
PEMS07,85,303,relevance,-0.00465256,0.59750000,-0.45927957,4.00000000
PEMS07,85,303,mmr,-0.00139590,0.54950000,-0.49714333,4.00000000
PEMS07,85,303,static_utility,0.00803764,0.44150000,-0.32973912,4.00000000
PEMS07,85,303,cached_mur,0.00872451,0.39550000,-0.35768819,3.52450000
PEMS07,85,303,oracle_static,0.03741318,0.06150000,0.78561485,3.95950000
PEMS07,85,303,oracle_greedy,0.03959320,0.00000000,1.00000000,3.94950000
PEMS07,85,303,ranked_response_q4,0.02120256,0.29050000,-0.27591377,3.18900000
PEMS07,113,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,113,303,pool_all,0.02709078,0.39100000,-0.62215698,16.00000000
PEMS07,113,303,relevance,-0.01593127,0.64050000,-1.31420100,4.00000000
PEMS07,113,303,mmr,-0.00928048,0.59200000,-1.31858933,4.00000000
PEMS07,113,303,static_utility,0.01560894,0.42950000,-0.54177320,4.00000000
PEMS07,113,303,cached_mur,0.01370001,0.44500000,-0.52382445,3.91600000
PEMS07,113,303,oracle_static,0.05839464,0.11850000,0.58490670,3.96750000
PEMS07,113,303,oracle_greedy,0.06288342,0.00000000,1.00000000,3.87700000
PEMS07,113,303,ranked_response_q4,0.03027480,0.27050000,-0.33298573,2.64150000
PEMS07,142,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,142,303,pool_all,0.00935126,0.43150000,-2.38400197,16.00000000
PEMS07,142,303,relevance,-0.00241256,0.64800000,-0.46840754,4.00000000
PEMS07,142,303,mmr,-0.00041863,0.55650000,-0.84460658,4.00000000
PEMS07,142,303,static_utility,0.00592424,0.46150000,-1.81638861,4.00000000
PEMS07,142,303,cached_mur,0.00655751,0.43100000,-1.23477173,3.37400000
PEMS07,142,303,oracle_static,0.02940555,0.12900000,0.59273654,3.93550000
PEMS07,142,303,oracle_greedy,0.03314406,0.00000000,1.00000000,3.85900000
PEMS07,142,303,ranked_response_q4,0.01011452,0.29400000,-1.09825003,2.13050000
PEMS07,170,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,170,303,pool_all,0.02668901,0.39350000,-1.43963277,16.00000000
PEMS07,170,303,relevance,-0.01523601,0.66100000,-2.38157988,4.00000000
PEMS07,170,303,mmr,-0.00293520,0.55050000,-1.92732632,4.00000000
PEMS07,170,303,static_utility,0.01711490,0.41400000,-1.53018606,4.00000000
PEMS07,170,303,cached_mur,0.01971049,0.40300000,-1.01252496,3.45450000
PEMS07,170,303,oracle_static,0.04766045,0.15300000,0.48797804,3.94550000
PEMS07,170,303,oracle_greedy,0.05468079,0.00000000,1.00000000,3.91150000
PEMS07,170,303,ranked_response_q4,0.02740318,0.34200000,-1.60048091,3.50200000
PEMS07,199,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,199,303,pool_all,0.01004830,0.32550000,-1.67689729,16.00000000
PEMS07,199,303,relevance,0.00655869,0.31250000,-0.62240350,4.00000000
PEMS07,199,303,mmr,0.00398578,0.35800000,-0.85584968,4.00000000
PEMS07,199,303,static_utility,0.00521366,0.43750000,-0.81042975,4.00000000
PEMS07,199,303,cached_mur,0.00435284,0.42400000,-1.10267937,3.08450000
PEMS07,199,303,oracle_static,0.01814086,0.17300000,0.43104783,3.96400000
PEMS07,199,303,oracle_greedy,0.02104003,0.00000000,1.00000000,3.84700000
PEMS07,199,303,ranked_response_q4,0.00833606,0.32450000,-1.33403373,3.08500000
PEMS07,227,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,227,303,pool_all,0.06535040,0.35200000,-0.61909992,16.00000000
PEMS07,227,303,relevance,-0.03462845,0.68100000,-0.72396690,4.00000000
PEMS07,227,303,mmr,-0.02106869,0.60600000,-0.56435400,4.00000000
PEMS07,227,303,static_utility,0.04144529,0.39850000,-0.38945842,4.00000000
PEMS07,227,303,cached_mur,0.04113869,0.38700000,-0.24831235,3.56700000
PEMS07,227,303,oracle_static,0.15149428,0.08500000,0.71733665,3.98200000
PEMS07,227,303,oracle_greedy,0.15831727,0.00000000,1.00000000,3.96000000
PEMS07,227,303,ranked_response_q4,0.08114308,0.26600000,-0.24712515,2.82600000
PEMS07,256,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,256,303,pool_all,0.02090378,0.43150000,-1.79750133,16.00000000
PEMS07,256,303,relevance,-0.00277035,0.53650000,-0.22431880,4.00000000
PEMS07,256,303,mmr,-0.00264131,0.56000000,-0.36006349,4.00000000
PEMS07,256,303,static_utility,0.01855521,0.39500000,-0.52330631,4.00000000
PEMS07,256,303,cached_mur,0.01793864,0.30900000,-0.39458516,2.39000000
PEMS07,256,303,oracle_static,0.06056356,0.06050000,0.78206414,3.96000000
PEMS07,256,303,oracle_greedy,0.06348580,0.00000000,1.00000000,3.94450000
PEMS07,256,303,ranked_response_q4,0.02669864,0.30500000,-0.53270775,2.79600000
PEMS07,284,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,284,303,pool_all,0.01563091,0.34100000,-1.41407943,16.00000000
PEMS07,284,303,relevance,-0.00600551,0.64400000,-1.58987629,4.00000000
PEMS07,284,303,mmr,-0.00421552,0.60550000,-1.33352339,4.00000000
PEMS07,284,303,static_utility,0.00647879,0.42000000,-1.18956196,4.00000000
PEMS07,284,303,cached_mur,0.00576216,0.43500000,-0.83767194,3.49150000
PEMS07,284,303,oracle_static,0.02965168,0.12400000,0.57322264,3.91550000
PEMS07,284,303,oracle_greedy,0.03257631,0.00000000,1.00000000,3.81250000
PEMS07,284,303,ranked_response_q4,0.01284639,0.30200000,-0.82509679,3.53600000
PEMS07,312,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,312,303,pool_all,0.02904436,0.39800000,-1.27670836,16.00000000
PEMS07,312,303,relevance,-0.03882835,0.65000000,-1.46660125,4.00000000
PEMS07,312,303,mmr,-0.02418501,0.61600000,-1.20903003,4.00000000
PEMS07,312,303,static_utility,0.01969693,0.46200000,-0.86584401,4.00000000
PEMS07,312,303,cached_mur,0.02540598,0.42900000,-0.50120795,3.70900000
PEMS07,312,303,oracle_static,0.06503472,0.16850000,0.42600712,3.95600000
PEMS07,312,303,oracle_greedy,0.07832102,0.00000000,1.00000000,3.84600000
PEMS07,312,303,ranked_response_q4,0.03824119,0.35300000,-0.71281856,3.41650000
PEMS07,341,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,341,303,pool_all,0.02892612,0.41150000,-1.44835114,16.00000000
PEMS07,341,303,relevance,-0.01358602,0.60200000,-0.48669165,4.00000000
PEMS07,341,303,mmr,-0.00685903,0.57750000,-0.46101496,4.00000000
PEMS07,341,303,static_utility,0.01222201,0.48700000,-0.48696169,4.00000000
PEMS07,341,303,cached_mur,0.01094461,0.48250000,-0.61932480,3.96300000
PEMS07,341,303,oracle_static,0.07918439,0.10700000,0.65409213,3.96900000
PEMS07,341,303,oracle_greedy,0.08723701,0.00000000,1.00000000,3.92550000
PEMS07,341,303,ranked_response_q4,0.03057911,0.33650000,-0.64964354,2.87300000
PEMS07,369,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,369,303,pool_all,0.02554156,0.38050000,-1.01639545,16.00000000
PEMS07,369,303,relevance,-0.01785254,0.64500000,-1.10032427,4.00000000
PEMS07,369,303,mmr,-0.00860131,0.58950000,-0.79713815,4.00000000
PEMS07,369,303,static_utility,0.01459007,0.47300000,-0.75072008,4.00000000
PEMS07,369,303,cached_mur,0.01777010,0.34950000,-0.33511975,2.34600000
PEMS07,369,303,oracle_static,0.05215429,0.12350000,0.56236184,3.97950000
PEMS07,369,303,oracle_greedy,0.05998983,0.00000000,1.00000000,3.90750000
PEMS07,369,303,ranked_response_q4,0.03113247,0.27200000,-0.26410249,2.64850000
PEMS07,398,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,398,303,pool_all,0.04181428,0.39200000,-1.03619063,16.00000000
PEMS07,398,303,relevance,0.00483989,0.56050000,-0.36310595,4.00000000
PEMS07,398,303,mmr,0.00747102,0.60350000,-0.58436364,4.00000000
PEMS07,398,303,static_utility,0.04268404,0.40900000,-0.55445492,4.00000000
PEMS07,398,303,cached_mur,0.04535742,0.38400000,-0.57603729,3.93900000
PEMS07,398,303,oracle_static,0.09718555,0.16050000,0.48451024,3.96350000
PEMS07,398,303,oracle_greedy,0.10708880,0.00000000,1.00000000,3.90600000
PEMS07,398,303,ranked_response_q4,0.06616809,0.29100000,-0.49197078,3.21550000
PEMS07,426,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,426,303,pool_all,0.00158821,0.46000000,-2.13893867,16.00000000
PEMS07,426,303,relevance,-0.00046744,0.42150000,-0.44554782,4.00000000
PEMS07,426,303,mmr,-0.00056917,0.39500000,-0.67269719,4.00000000
PEMS07,426,303,static_utility,0.00068097,0.47350000,-1.81628954,4.00000000
PEMS07,426,303,cached_mur,0.00158922,0.43350000,-1.47888982,2.54500000
PEMS07,426,303,oracle_static,0.01231651,0.11700000,0.61340201,3.96450000
PEMS07,426,303,oracle_greedy,0.01300884,0.00000000,1.00000000,3.90500000
PEMS07,426,303,ranked_response_q4,0.00530181,0.28000000,-0.95401073,2.58250000
PEMS07,455,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,455,303,pool_all,0.02585297,0.35600000,-1.28367662,16.00000000
PEMS07,455,303,relevance,-0.00370156,0.54850000,-0.63374645,4.00000000
PEMS07,455,303,mmr,-0.00287495,0.56200000,-0.78281057,4.00000000
PEMS07,455,303,static_utility,0.01746322,0.36300000,-0.25652424,4.00000000
PEMS07,455,303,cached_mur,0.01758109,0.33350000,-0.31906345,3.42000000
PEMS07,455,303,oracle_static,0.04220360,0.08650000,0.69259655,3.94700000
PEMS07,455,303,oracle_greedy,0.04547850,0.00000000,1.00000000,3.90750000
PEMS07,455,303,ranked_response_q4,0.02566063,0.31700000,-0.59696603,3.47550000
PEMS07,483,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,483,303,pool_all,0.03446548,0.38950000,-0.95182014,16.00000000
PEMS07,483,303,relevance,-0.03321764,0.67900000,-1.69113350,4.00000000
PEMS07,483,303,mmr,-0.02708938,0.63600000,-1.23306108,4.00000000
PEMS07,483,303,static_utility,0.01746948,0.45050000,-0.47360402,4.00000000
PEMS07,483,303,cached_mur,0.01772057,0.44750000,-0.41122663,3.85350000
PEMS07,483,303,oracle_static,0.08051901,0.10350000,0.64580286,3.96250000
PEMS07,483,303,oracle_greedy,0.08792575,0.00000000,1.00000000,3.90350000
PEMS07,483,303,ranked_response_q4,0.03865684,0.33000000,-0.37160817,3.46650000
PEMS07,512,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,512,303,pool_all,0.00158821,0.46000000,-2.13893867,16.00000000
PEMS07,512,303,relevance,-0.00046744,0.42150000,-0.44554782,4.00000000
PEMS07,512,303,mmr,-0.00056917,0.39500000,-0.67269719,4.00000000
PEMS07,512,303,static_utility,0.00068097,0.47350000,-1.81628954,4.00000000
PEMS07,512,303,cached_mur,0.00158922,0.43350000,-1.47888982,2.54500000
PEMS07,512,303,oracle_static,0.01231651,0.11700000,0.61340201,3.96450000
PEMS07,512,303,oracle_greedy,0.01300884,0.00000000,1.00000000,3.90500000
PEMS07,512,303,ranked_response_q4,0.00530181,0.28000000,-0.95401073,2.58250000
PEMS07,540,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,540,303,pool_all,0.02191442,0.39500000,-0.95136577,16.00000000
PEMS07,540,303,relevance,-0.00277624,0.59850000,-0.12915145,4.00000000
PEMS07,540,303,mmr,0.00094256,0.53000000,-0.22666375,4.00000000
PEMS07,540,303,static_utility,0.01175876,0.41500000,-0.39537427,4.00000000
PEMS07,540,303,cached_mur,0.01405332,0.33700000,-0.22643219,2.50950000
PEMS07,540,303,oracle_static,0.06397048,0.07700000,0.71134263,3.96500000
PEMS07,540,303,oracle_greedy,0.06952228,0.00000000,1.00000000,3.94200000
PEMS07,540,303,ranked_response_q4,0.02439578,0.33100000,-0.37593552,3.06950000
PEMS07,569,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,569,303,pool_all,0.05664703,0.37000000,-1.09731293,16.00000000
PEMS07,569,303,relevance,-0.04214906,0.63050000,-1.59127998,4.00000000
PEMS07,569,303,mmr,-0.01370752,0.58600000,-0.81291509,4.00000000
PEMS07,569,303,static_utility,0.02913568,0.43650000,-0.69566894,4.00000000
PEMS07,569,303,cached_mur,0.03133490,0.44150000,-0.30518693,3.76850000
PEMS07,569,303,oracle_static,0.11439752,0.10050000,0.65432489,3.97400000
PEMS07,569,303,oracle_greedy,0.12324351,0.00000000,1.00000000,3.93850000
PEMS07,569,303,ranked_response_q4,0.05639119,0.32100000,-0.33402365,3.23400000
PEMS07,597,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,597,303,pool_all,0.03284180,0.39350000,-0.82400662,16.00000000
PEMS07,597,303,relevance,-0.00831056,0.63450000,-0.93740690,4.00000000
PEMS07,597,303,mmr,-0.00573017,0.59950000,-0.97186071,4.00000000
PEMS07,597,303,static_utility,0.01850404,0.47850000,-0.58766741,4.00000000
PEMS07,597,303,cached_mur,0.01472271,0.46600000,-0.50574636,3.85350000
PEMS07,597,303,oracle_static,0.07245599,0.13500000,0.56386524,3.95400000
PEMS07,597,303,oracle_greedy,0.07892358,0.00000000,1.00000000,3.88100000
PEMS07,597,303,ranked_response_q4,0.03548899,0.33200000,-0.43320355,3.16050000
PEMS07,625,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS07,625,303,pool_all,0.00898928,0.42650000,-1.33880711,16.00000000
PEMS07,625,303,relevance,-0.00231349,0.62800000,-0.24704573,4.00000000
PEMS07,625,303,mmr,-0.00072797,0.52650000,-0.58306199,4.00000000
PEMS07,625,303,static_utility,0.00562378,0.50350000,-1.28491080,4.00000000
PEMS07,625,303,cached_mur,0.00635659,0.36850000,-0.73611844,2.55650000
PEMS07,625,303,oracle_static,0.02963143,0.10200000,0.65041685,3.96200000
PEMS07,625,303,oracle_greedy,0.03263848,0.00000000,1.00000000,3.91050000
