dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
PEMSBAY,0,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,0,101,pool_all,0.04266409,0.54350000,-4.52138662,16.00000000
PEMSBAY,0,101,relevance,-0.03560166,0.70850000,-1.74012959,4.00000000
PEMSBAY,0,101,mmr,-0.01197007,0.67350000,-2.25040507,4.00000000
PEMSBAY,0,101,static_utility,0.03884727,0.48850000,-1.91080976,4.00000000
PEMSBAY,0,101,cached_mur,0.04037363,0.50050000,-2.09774256,3.26050000
PEMSBAY,0,101,oracle_static,0.13665962,0.20000000,0.34556744,3.92700000
PEMSBAY,0,101,oracle_greedy,0.16136543,0.00000000,1.00000000,3.78150000
PEMSBAY,0,101,ranked_response_q4,0.06271417,0.37650000,-1.32792926,3.46000000
PEMSBAY,10,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,10,101,pool_all,-0.31501848,0.57800000,-24.94851494,16.00000000
PEMSBAY,10,101,relevance,-0.32032385,0.59100000,-2.88157153,4.00000000
PEMSBAY,10,101,mmr,-0.41857886,0.62350000,-2.85314035,4.00000000
PEMSBAY,10,101,static_utility,-0.28483492,0.55550000,-1.45325768,4.00000000
PEMSBAY,10,101,cached_mur,-0.21970639,0.54550000,-1.05895126,3.64800000
PEMSBAY,10,101,oracle_static,0.74184555,0.04500000,0.83856171,3.97400000
PEMSBAY,10,101,oracle_greedy,0.75084662,0.00000000,1.00000000,3.95000000
PEMSBAY,10,101,ranked_response_q4,-0.14527920,0.35800000,-1.01513290,2.34300000
PEMSBAY,20,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,20,101,pool_all,0.02943992,0.50200000,-13.24815941,16.00000000
PEMSBAY,20,101,relevance,0.04071524,0.69850000,-0.91629380,4.00000000
PEMSBAY,20,101,mmr,-0.04635751,0.72400000,-9.34608936,4.00000000
PEMSBAY,20,101,static_utility,0.01711572,0.45200000,-7.19203997,4.00000000
PEMSBAY,20,101,cached_mur,0.01624344,0.45250000,-9.03611851,3.75900000
PEMSBAY,20,101,oracle_static,0.28506935,0.20400000,0.27432916,3.93400000
PEMSBAY,20,101,oracle_greedy,0.31358570,0.00000000,1.00000000,3.68250000
PEMSBAY,20,101,ranked_response_q4,0.10355901,0.32250000,-5.29720163,3.42550000
PEMSBAY,31,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,31,101,pool_all,0.03193187,0.56500000,-16.32114029,16.00000000
PEMSBAY,31,101,relevance,0.00969348,0.53300000,-0.97732764,4.00000000
PEMSBAY,31,101,mmr,0.01392603,0.54350000,-3.86778927,4.00000000
PEMSBAY,31,101,static_utility,0.02285036,0.55200000,-10.55370998,4.00000000
PEMSBAY,31,101,cached_mur,0.02210436,0.54250000,-11.81046486,3.72600000
PEMSBAY,31,101,oracle_static,0.09355555,0.24850000,0.06808349,3.91250000
PEMSBAY,31,101,oracle_greedy,0.10103334,0.00000000,1.00000000,3.72200000
PEMSBAY,31,101,ranked_response_q4,0.04185466,0.43900000,-1.25429785,3.16450000
PEMSBAY,41,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,41,101,pool_all,0.02366996,0.54050000,-7.28499508,16.00000000
PEMSBAY,41,101,relevance,-0.02485177,0.79000000,-2.48869276,4.00000000
PEMSBAY,41,101,mmr,-0.03648548,0.76250000,-2.66643643,4.00000000
PEMSBAY,41,101,static_utility,0.02681988,0.47550000,-2.80913997,4.00000000
PEMSBAY,41,101,cached_mur,0.04553179,0.41350000,-2.90717435,3.58200000
PEMSBAY,41,101,oracle_static,0.12993401,0.24700000,0.13704316,3.92700000
PEMSBAY,41,101,oracle_greedy,0.15547849,0.00000000,1.00000000,3.71050000
PEMSBAY,41,101,ranked_response_q4,0.05576166,0.42050000,-3.58722186,3.50850000
PEMSBAY,52,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,52,101,pool_all,0.04586603,0.59650000,-9.78184128,16.00000000
PEMSBAY,52,101,relevance,0.00799362,0.64300000,-1.85453200,4.00000000
PEMSBAY,52,101,mmr,0.00693861,0.62850000,-1.98467374,4.00000000
PEMSBAY,52,101,static_utility,0.03347852,0.57000000,-3.50656486,4.00000000
PEMSBAY,52,101,cached_mur,0.03739879,0.52050000,-2.64187098,2.55350000
PEMSBAY,52,101,oracle_static,0.11817584,0.17900000,0.41606122,3.93650000
PEMSBAY,52,101,oracle_greedy,0.12858517,0.00000000,1.00000000,3.81650000
PEMSBAY,52,101,ranked_response_q4,0.06620262,0.45450000,-1.64004207,3.11200000
PEMSBAY,62,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,62,101,pool_all,-0.06343728,0.52950000,-3.39798570,16.00000000
PEMSBAY,62,101,relevance,-0.01903403,0.55400000,-0.72632116,4.00000000
PEMSBAY,62,101,mmr,-0.03873486,0.62800000,-0.96583354,4.00000000
PEMSBAY,62,101,static_utility,0.03112140,0.38400000,-0.95183861,4.00000000
PEMSBAY,62,101,cached_mur,0.03308665,0.35100000,-0.61163509,3.52500000
PEMSBAY,62,101,oracle_static,0.12947550,0.14950000,0.49612913,3.96150000
PEMSBAY,62,101,oracle_greedy,0.17579809,0.00000000,1.00000000,3.87650000
PEMSBAY,62,101,ranked_response_q4,0.07232284,0.27150000,-0.55272859,3.36850000
PEMSBAY,73,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,73,101,pool_all,0.06047841,0.44800000,-4.89549494,16.00000000
PEMSBAY,73,101,relevance,-0.04516015,0.71400000,-2.65973544,4.00000000
PEMSBAY,73,101,mmr,-0.03192240,0.71250000,-2.58353686,4.00000000
PEMSBAY,73,101,static_utility,0.05805198,0.47150000,-1.42096138,4.00000000
PEMSBAY,73,101,cached_mur,0.05694287,0.42750000,-2.18921208,3.55250000
PEMSBAY,73,101,oracle_static,0.16655451,0.18000000,0.38408363,3.95250000
PEMSBAY,73,101,oracle_greedy,0.19281690,0.00000000,1.00000000,3.80550000
PEMSBAY,73,101,ranked_response_q4,0.07258020,0.35250000,-1.76428819,3.17800000
PEMSBAY,83,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,83,101,pool_all,0.01165357,0.46800000,-7.46319866,16.00000000
PEMSBAY,83,101,relevance,0.00671793,0.44250000,-0.80113304,4.00000000
PEMSBAY,83,101,mmr,0.00281565,0.45250000,-1.07858467,4.00000000
PEMSBAY,83,101,static_utility,0.01404535,0.45700000,-3.86037207,4.00000000
PEMSBAY,83,101,cached_mur,0.01258329,0.31650000,-2.24939275,2.18300000
PEMSBAY,83,101,oracle_static,0.08416908,0.20500000,0.28494522,3.94850000
PEMSBAY,83,101,oracle_greedy,0.10248718,0.00000000,1.00000000,3.77900000
PEMSBAY,83,101,ranked_response_q4,0.02632326,0.34450000,-4.25395393,3.46150000
PEMSBAY,94,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMSBAY,94,101,pool_all,0.03333336,0.61400000,-13.34569836,16.00000000
PEMSBAY,94,101,relevance,-0.03308936,0.68800000,-2.31532907,4.00000000
