dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
PEMS08,0,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS08,0,101,pool_all,0.03060723,0.37050000,-1.45982742,16.00000000
PEMS08,0,101,relevance,-0.01166140,0.67350000,-0.77142465,4.00000000
PEMS08,0,101,mmr,0.00330330,0.61050000,-0.83231699,4.00000000
PEMS08,0,101,static_utility,0.02582764,0.39350000,-0.63384992,4.00000000
PEMS08,0,101,cached_mur,0.02496012,0.36350000,-0.42726013,3.55950000
PEMS08,0,101,oneshot_response,0.03745531,0.39150000,-1.32833421,3.93900000
PEMS08,0,101,oracle_static,0.05528790,0.16800000,0.47113758,3.96600000
PEMS08,0,101,oracle_greedy,0.06292385,0.00000000,1.00000000,3.91250000
PEMS08,0,101,ranked_response_q4,0.03481631,0.28500000,-0.58108741,3.00000000
PEMS08,15,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS08,15,101,pool_all,0.04368182,0.33250000,-0.89318907,16.00000000
PEMS08,15,101,relevance,-0.00747935,0.64150000,-0.34311298,4.00000000
PEMS08,15,101,mmr,0.00401669,0.53700000,-0.26344913,4.00000000
PEMS08,15,101,static_utility,0.02893797,0.35750000,-0.13336916,4.00000000
PEMS08,15,101,cached_mur,0.03099581,0.34250000,-0.09167288,3.66950000
PEMS08,15,101,oneshot_response,0.04526838,0.31700000,-0.72442311,3.85700000
PEMS08,15,101,oracle_static,0.06491978,0.08650000,0.70237184,3.97450000
PEMS08,15,101,oracle_greedy,0.07025784,0.00000000,1.00000000,3.93000000
PEMS08,15,101,ranked_response_q4,0.04127315,0.26800000,-0.23605113,3.34450000
PEMS08,30,101,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS08,30,101,pool_all,0.01383814,0.37050000,-0.76964343,16.00000000
PEMS08,30,101,relevance,0.00683531,0.38950000,-0.21500009,4.00000000
