dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
METRLA,0,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,0,303,pool_all,0.02648657,0.50350000,-2.81898165,16.00000000
METRLA,0,303,relevance,-0.02512879,0.71200000,-0.96218050,4.00000000
METRLA,0,303,mmr,-0.01771508,0.66600000,-2.27132130,4.00000000
METRLA,0,303,static_utility,-0.01396280,0.52000000,-1.14651597,4.00000000
METRLA,0,303,cached_mur,0.00653071,0.46150000,-1.71590149,2.60750000
METRLA,0,303,oracle_static,0.17453577,0.17250000,0.44957721,3.95800000
METRLA,0,303,oracle_greedy,0.19314352,0.00000000,1.00000000,3.80650000
METRLA,0,303,ranked_response_q4,0.04477121,0.38100000,-1.27741945,3.31000000
METRLA,6,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,6,303,pool_all,-0.01050427,0.58900000,-3.94530225,16.00000000
METRLA,6,303,relevance,-0.00286714,0.67050000,-0.87428463,4.00000000
METRLA,6,303,mmr,-0.00105519,0.66250000,-1.80340683,4.00000000
METRLA,6,303,static_utility,-0.00528230,0.55150000,-1.41331542,4.00000000
METRLA,6,303,cached_mur,-0.01003072,0.54000000,-2.01442742,3.01150000
METRLA,6,303,oracle_static,0.11019590,0.12900000,0.51973218,3.92650000
METRLA,6,303,oracle_greedy,0.12653013,0.00000000,1.00000000,3.85100000
METRLA,6,303,ranked_response_q4,-0.00778705,0.48050000,-2.01723075,3.09650000
METRLA,13,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,13,303,pool_all,-0.00444534,0.61700000,-2.47958302,16.00000000
METRLA,13,303,relevance,-0.06683289,0.71100000,-1.76182055,4.00000000
METRLA,13,303,mmr,-0.07464059,0.69650000,-2.34472799,4.00000000
METRLA,13,303,static_utility,0.00783701,0.52450000,-1.12843812,4.00000000
METRLA,13,303,cached_mur,0.01023150,0.54500000,-1.19451344,3.27750000
METRLA,13,303,oracle_static,0.17841177,0.10650000,0.61053061,3.95450000
METRLA,13,303,oracle_greedy,0.19070737,0.00000000,1.00000000,3.85800000
METRLA,13,303,ranked_response_q4,0.01268870,0.58400000,-1.21496236,3.23150000
METRLA,19,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,19,303,pool_all,-0.00567957,0.56750000,-1.82338440,16.00000000
METRLA,19,303,relevance,-0.01819015,0.63600000,-0.49487016,4.00000000
METRLA,19,303,mmr,-0.01979261,0.65100000,-1.36859035,4.00000000
METRLA,19,303,static_utility,0.00130971,0.52150000,-0.63590211,4.00000000
METRLA,19,303,cached_mur,-0.00261860,0.49250000,-0.74526525,3.36650000
METRLA,19,303,oracle_static,0.12292798,0.08700000,0.65614003,3.95300000
METRLA,19,303,oracle_greedy,0.13440524,0.00000000,1.00000000,3.91100000
METRLA,19,303,ranked_response_q4,0.00482219,0.31050000,-0.33946925,2.46550000
METRLA,26,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,26,303,pool_all,-0.00938778,0.50500000,-1.70744753,16.00000000
METRLA,26,303,relevance,-0.01217693,0.43500000,-0.51285505,4.00000000
METRLA,26,303,mmr,-0.01194754,0.45850000,-0.68953669,4.00000000
METRLA,26,303,static_utility,-0.00283690,0.48900000,-0.46109915,4.00000000
METRLA,26,303,cached_mur,-0.00043315,0.47700000,-0.83972937,3.42150000
METRLA,26,303,oracle_static,0.08961313,0.08300000,0.66789025,3.96000000
METRLA,26,303,oracle_greedy,0.09890018,0.00000000,1.00000000,3.92150000
METRLA,26,303,ranked_response_q4,-0.00471246,0.43550000,-0.80150890,3.27350000
METRLA,33,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,33,303,pool_all,0.02572463,0.53150000,-4.45218706,16.00000000
METRLA,33,303,relevance,-0.02865163,0.63400000,-1.08466256,4.00000000
METRLA,33,303,mmr,-0.03673533,0.65000000,-1.87221193,4.00000000
METRLA,33,303,static_utility,-0.00504434,0.50000000,-1.14475322,4.00000000
METRLA,33,303,cached_mur,0.00634851,0.47450000,-0.95403224,2.61400000
METRLA,33,303,oracle_static,0.17911628,0.11700000,0.60293776,3.96650000
METRLA,33,303,oracle_greedy,0.19560708,0.00000000,1.00000000,3.90000000
METRLA,33,303,ranked_response_q4,0.02744534,0.38050000,-0.82392478,3.20700000
METRLA,39,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,39,303,pool_all,-0.00606958,0.70300000,-2.89591694,16.00000000
METRLA,39,303,relevance,-0.02043138,0.76500000,-2.10898638,4.00000000
METRLA,39,303,mmr,-0.01748293,0.68000000,-2.15934587,4.00000000
METRLA,39,303,static_utility,-0.00486671,0.57350000,-1.00049806,4.00000000
METRLA,39,303,cached_mur,-0.00159975,0.38150000,-0.79257852,1.61850000
METRLA,39,303,oracle_static,0.05815683,0.23800000,0.34137323,3.92950000
METRLA,39,303,oracle_greedy,0.07986543,0.00000000,1.00000000,3.75900000
METRLA,39,303,ranked_response_q4,0.00432533,0.39000000,-0.71413082,2.55550000
METRLA,46,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,46,303,pool_all,-0.00777016,0.63850000,-3.06121969,16.00000000
METRLA,46,303,relevance,-0.00063476,0.67700000,-0.69988340,4.00000000
METRLA,46,303,mmr,-0.00207781,0.68900000,-1.58886969,4.00000000
METRLA,46,303,static_utility,-0.01453007,0.60650000,-0.80595714,4.00000000
METRLA,46,303,cached_mur,-0.00558835,0.31800000,-1.16773713,1.25850000
METRLA,46,303,oracle_static,0.07797638,0.11450000,0.59575868,3.94950000
METRLA,46,303,oracle_greedy,0.09244742,0.00000000,1.00000000,3.87300000
METRLA,46,303,ranked_response_q4,-0.00102019,0.53750000,-1.74862838,2.79900000
METRLA,53,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,53,303,pool_all,0.00440716,0.59350000,-1.32311332,16.00000000
METRLA,53,303,relevance,-0.01668863,0.51400000,-0.26729217,4.00000000
METRLA,53,303,mmr,-0.01912525,0.51950000,-0.62161392,4.00000000
METRLA,53,303,static_utility,0.00248605,0.49100000,-0.57581526,4.00000000
METRLA,53,303,cached_mur,0.00428690,0.38250000,-0.63033688,2.49850000
METRLA,53,303,oracle_static,0.09499373,0.03450000,0.85637504,3.97950000
METRLA,53,303,oracle_greedy,0.10185268,0.00000000,1.00000000,3.95850000
METRLA,53,303,ranked_response_q4,0.00868483,0.49100000,-0.41193366,3.50500000
METRLA,59,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,59,303,pool_all,-0.00838348,0.63500000,-2.76703072,16.00000000
METRLA,59,303,relevance,-0.00840138,0.64650000,-0.90616596,4.00000000
METRLA,59,303,mmr,-0.01486273,0.68200000,-1.84153211,4.00000000
METRLA,59,303,static_utility,-0.01289018,0.59700000,-0.65390623,4.00000000
METRLA,59,303,cached_mur,-0.00282419,0.52050000,-1.09552264,3.64750000
METRLA,59,303,oracle_static,0.14391676,0.09450000,0.66248125,3.94850000
METRLA,59,303,oracle_greedy,0.15475272,0.00000000,1.00000000,3.88250000
METRLA,59,303,ranked_response_q4,0.01277907,0.51300000,-0.58663881,2.71950000
METRLA,66,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,66,303,pool_all,0.00037636,0.61250000,-2.66484332,16.00000000
METRLA,66,303,relevance,0.00771936,0.48000000,-0.44434831,4.00000000
METRLA,66,303,mmr,0.00543690,0.53950000,-1.59454310,4.00000000
METRLA,66,303,static_utility,-0.00570692,0.49950000,-0.73305374,4.00000000
METRLA,66,303,cached_mur,-0.00272174,0.32600000,-0.84895962,1.39900000
METRLA,66,303,oracle_static,0.09665061,0.15950000,0.50240958,3.95400000
METRLA,66,303,oracle_greedy,0.11679628,0.00000000,1.00000000,3.82850000
METRLA,66,303,ranked_response_q4,-0.00026442,0.65450000,-1.41785896,3.12000000
METRLA,73,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,73,303,pool_all,0.01650514,0.42150000,-1.09114099,16.00000000
METRLA,73,303,relevance,-0.01294873,0.68400000,-0.74369329,4.00000000
METRLA,73,303,mmr,-0.01209671,0.67850000,-0.83154434,4.00000000
METRLA,73,303,static_utility,0.01323934,0.42850000,-0.26966524,4.00000000
METRLA,73,303,cached_mur,0.02430358,0.43800000,-0.36689767,3.66400000
METRLA,73,303,oracle_static,0.15220626,0.06650000,0.73567086,3.97050000
METRLA,73,303,oracle_greedy,0.16212781,0.00000000,1.00000000,3.92200000
METRLA,73,303,ranked_response_q4,0.02997781,0.34050000,-0.25393793,2.71150000
METRLA,79,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,79,303,pool_all,0.02006652,0.63400000,-8.50584507,16.00000000
METRLA,79,303,relevance,-0.09946542,0.83850000,-2.98622274,4.00000000
METRLA,79,303,mmr,-0.09449823,0.77800000,-6.25192833,4.00000000
METRLA,79,303,static_utility,0.03864208,0.47950000,-2.61032200,4.00000000
METRLA,79,303,cached_mur,0.02855930,0.50050000,-3.92390108,3.32200000
METRLA,79,303,oracle_static,0.20982876,0.28550000,0.03379123,3.91700000
METRLA,79,303,oracle_greedy,0.23235466,0.00000000,1.00000000,3.68150000
METRLA,79,303,ranked_response_q4,0.05152349,0.42900000,-2.32792115,3.50800000
METRLA,86,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,86,303,pool_all,0.01305869,0.51300000,-1.19467378,16.00000000
METRLA,86,303,relevance,-0.04398116,0.64800000,-0.88879967,4.00000000
METRLA,86,303,mmr,-0.04732465,0.67200000,-1.63674247,4.00000000
METRLA,86,303,static_utility,0.02147541,0.46250000,-0.41741812,4.00000000
METRLA,86,303,cached_mur,0.02278925,0.49100000,-0.63658375,3.80750000
METRLA,86,303,oracle_static,0.18759961,0.06750000,0.75243223,3.97100000
METRLA,86,303,oracle_greedy,0.20064414,0.00000000,1.00000000,3.92450000
METRLA,86,303,ranked_response_q4,0.01752367,0.37550000,-0.31312403,2.55150000
METRLA,93,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,93,303,pool_all,0.00113479,0.58250000,-2.70652628,16.00000000
METRLA,93,303,relevance,0.00688044,0.42500000,-0.60971892,4.00000000
METRLA,93,303,mmr,-0.00139303,0.49600000,-1.66481984,4.00000000
METRLA,93,303,static_utility,0.00431622,0.51750000,-1.99754179,4.00000000
METRLA,93,303,cached_mur,-0.00111404,0.45250000,-2.03810406,2.32450000
METRLA,93,303,oracle_static,0.14563018,0.16400000,0.42780709,3.91500000
METRLA,93,303,oracle_greedy,0.15732880,0.00000000,1.00000000,3.81200000
METRLA,93,303,ranked_response_q4,0.01816019,0.43400000,-1.22218752,3.40450000
METRLA,99,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,99,303,pool_all,-0.00238459,0.71000000,-4.99356699,16.00000000
METRLA,99,303,relevance,-0.02538482,0.68650000,-1.30389130,4.00000000
METRLA,99,303,mmr,-0.03516333,0.73550000,-2.83995128,4.00000000
METRLA,99,303,static_utility,-0.01137497,0.56650000,-0.64535493,4.00000000
METRLA,99,303,cached_mur,-0.00688961,0.58650000,-2.05859733,2.60650000
METRLA,99,303,oracle_static,0.14136969,0.15150000,0.49932477,3.92700000
METRLA,99,303,oracle_greedy,0.14965826,0.00000000,1.00000000,3.82500000
METRLA,99,303,ranked_response_q4,0.02101217,0.54000000,-0.88483411,3.11600000
METRLA,106,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,106,303,pool_all,-0.01912264,0.64200000,-7.00892353,16.00000000
METRLA,106,303,relevance,-0.02882765,0.52100000,-2.30608821,4.00000000
METRLA,106,303,mmr,-0.02528777,0.65750000,-3.62242460,4.00000000
METRLA,106,303,static_utility,-0.01793259,0.58750000,-0.85803503,4.00000000
METRLA,106,303,cached_mur,-0.02170142,0.55450000,-1.37016904,2.43700000
METRLA,106,303,oracle_static,0.14120196,0.19600000,0.33566973,3.93400000
METRLA,106,303,oracle_greedy,0.16195938,0.00000000,1.00000000,3.73200000
METRLA,106,303,ranked_response_q4,0.00986872,0.43600000,-0.97893620,3.32550000
METRLA,112,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,112,303,pool_all,-0.00407339,0.59750000,-1.38376021,16.00000000
METRLA,112,303,relevance,-0.00639302,0.49750000,-0.47483963,4.00000000
METRLA,112,303,mmr,-0.00610866,0.52300000,-0.60482544,4.00000000
METRLA,112,303,static_utility,-0.00389204,0.52400000,-0.51852018,4.00000000
METRLA,112,303,cached_mur,-0.00261129,0.47100000,-0.45978326,3.45550000
METRLA,112,303,oracle_static,0.07719368,0.06350000,0.75219393,3.96350000
METRLA,112,303,oracle_greedy,0.08344104,0.00000000,1.00000000,3.85450000
METRLA,112,303,ranked_response_q4,-0.00144663,0.37600000,-0.41993779,2.18050000
METRLA,119,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,119,303,pool_all,0.02606798,0.51200000,-2.08498454,16.00000000
METRLA,119,303,relevance,-0.12296154,0.84700000,-4.53003025,4.00000000
METRLA,119,303,mmr,-0.09592254,0.80600000,-4.56217957,4.00000000
METRLA,119,303,static_utility,0.01718524,0.50450000,-1.18746305,4.00000000
METRLA,119,303,cached_mur,0.02581656,0.35700000,-0.36243340,2.19750000
METRLA,119,303,oracle_static,0.13618998,0.28100000,-0.05929221,3.94450000
METRLA,119,303,oracle_greedy,0.18007033,0.00000000,1.00000000,3.53600000
METRLA,119,303,ranked_response_q4,0.01967866,0.22300000,-0.26198840,2.06350000
METRLA,126,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,126,303,pool_all,0.00806227,0.55800000,-1.37982428,16.00000000
METRLA,126,303,relevance,0.01203169,0.44800000,-0.10362490,4.00000000
METRLA,126,303,mmr,0.00263102,0.53750000,-0.78813374,4.00000000
METRLA,126,303,static_utility,-0.00759919,0.51350000,-0.32011327,4.00000000
METRLA,126,303,cached_mur,-0.02337239,0.51950000,-0.63821793,2.86650000
METRLA,126,303,oracle_static,0.16966391,0.02550000,0.86294013,3.98150000
METRLA,126,303,oracle_greedy,0.18087634,0.00000000,1.00000000,3.95600000
METRLA,126,303,ranked_response_q4,0.00337646,0.50850000,-0.47449127,3.23950000
METRLA,132,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,132,303,pool_all,0.03378099,0.62100000,-10.93686581,16.00000000
METRLA,132,303,relevance,-0.02906952,0.73650000,-4.25401449,4.00000000
METRLA,132,303,mmr,-0.04468183,0.70200000,-5.54587269,4.00000000
METRLA,132,303,static_utility,0.03841543,0.54850000,-6.35359764,4.00000000
METRLA,132,303,cached_mur,0.04195933,0.46900000,-6.07821321,2.88500000
METRLA,132,303,oracle_static,0.20676465,0.18650000,0.38959739,3.94150000
METRLA,132,303,oracle_greedy,0.24350171,0.00000000,1.00000000,3.80650000
METRLA,132,303,ranked_response_q4,0.04014084,0.35100000,-5.91816616,2.97800000
METRLA,139,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,139,303,pool_all,0.01054595,0.48750000,-1.58187580,16.00000000
METRLA,139,303,relevance,-0.00049372,0.58250000,-1.05653310,4.00000000
METRLA,139,303,mmr,-0.00808683,0.58300000,-1.14460373,4.00000000
METRLA,139,303,static_utility,0.00763351,0.47300000,-0.91962123,4.00000000
METRLA,139,303,cached_mur,0.00109988,0.46100000,-1.15514255,3.44300000
METRLA,139,303,oracle_static,0.15003417,0.10850000,0.59663475,3.94450000
METRLA,139,303,oracle_greedy,0.16439056,0.00000000,1.00000000,3.86550000
METRLA,139,303,ranked_response_q4,0.00293289,0.40900000,-0.74490756,3.01800000
METRLA,146,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,146,303,pool_all,-0.00434634,0.52500000,-1.80502057,16.00000000
METRLA,146,303,relevance,-0.05215703,0.70200000,-2.04284000,4.00000000
METRLA,146,303,mmr,-0.04566778,0.67200000,-1.82302880,4.00000000
METRLA,146,303,static_utility,0.00410297,0.49750000,-0.91588217,4.00000000
METRLA,146,303,cached_mur,-0.00776843,0.51300000,-0.79717946,3.84050000
METRLA,146,303,oracle_static,0.11568271,0.11350000,0.61050105,3.95000000
METRLA,146,303,oracle_greedy,0.12651826,0.00000000,1.00000000,3.79150000
METRLA,146,303,ranked_response_q4,0.00394451,0.41850000,-0.66306049,3.37000000
METRLA,152,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,152,303,pool_all,0.00694373,0.72450000,-2.81746793,16.00000000
METRLA,152,303,relevance,-0.00502370,0.65100000,-0.73687863,4.00000000
METRLA,152,303,mmr,-0.00679978,0.66300000,-1.40059805,4.00000000
METRLA,152,303,static_utility,-0.00456490,0.58100000,-0.59686798,4.00000000
METRLA,152,303,cached_mur,-0.00568217,0.57400000,-1.21552742,3.01300000
METRLA,152,303,oracle_static,0.12041377,0.09600000,0.65292358,3.92200000
METRLA,152,303,oracle_greedy,0.13089398,0.00000000,1.00000000,3.86800000
METRLA,152,303,ranked_response_q4,-0.00278433,0.41750000,-0.59080601,2.26150000
METRLA,159,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,159,303,pool_all,0.02431618,0.39100000,-1.45270693,16.00000000
METRLA,159,303,relevance,-0.00738475,0.73250000,-0.86350536,4.00000000
METRLA,159,303,mmr,-0.01440449,0.70550000,-1.07851553,4.00000000
METRLA,159,303,static_utility,0.01179950,0.35550000,-0.29253221,4.00000000
METRLA,159,303,cached_mur,0.01253363,0.41950000,-0.39702529,3.29000000
METRLA,159,303,oracle_static,0.15675275,0.07000000,0.73623616,3.96650000
METRLA,159,303,oracle_greedy,0.16548075,0.00000000,1.00000000,3.90800000
METRLA,159,303,ranked_response_q4,0.02844603,0.31650000,-0.39116108,3.22500000
METRLA,166,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
METRLA,166,303,pool_all,0.04208986,0.41350000,-0.75595242,16.00000000
METRLA,166,303,relevance,0.01330011,0.43400000,-0.27713892,4.00000000
METRLA,166,303,mmr,0.02372312,0.42850000,-0.33391207,4.00000000
METRLA,166,303,static_utility,0.03335852,0.41850000,-0.24362110,4.00000000
METRLA,166,303,cached_mur,0.01901592,0.47450000,-0.26879302,3.71100000
METRLA,166,303,oracle_static,0.19901289,0.03550000,0.84054226,3.97300000
METRLA,166,303,oracle_greedy,0.20731913,0.00000000,1.00000000,3.91950000
