dataset,target_sensor,seed,policy,mean_prediction_gain,negative_transfer_rate,mean_utility_recovery,mean_selected_contexts
PEMS04,0,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,0,303,pool_all,0.05890711,0.31000000,-0.36073890,16.00000000
PEMS04,0,303,relevance,0.03141514,0.27500000,0.08510984,4.00000000
PEMS04,0,303,mmr,0.02764069,0.31450000,0.02976555,4.00000000
PEMS04,0,303,static_utility,0.03942583,0.30850000,0.02876142,4.00000000
PEMS04,0,303,cached_mur,0.04104366,0.26900000,0.08034947,2.85000000
PEMS04,0,303,oracle_static,0.08615424,0.03050000,0.84659219,3.99050000
PEMS04,0,303,oracle_greedy,0.08954559,0.00000000,1.00000000,3.97200000
PEMS04,0,303,ranked_response_q4,0.05484687,0.24850000,0.12772346,2.94300000
PEMS04,9,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,9,303,pool_all,0.02970287,0.30050000,-0.65177709,16.00000000
PEMS04,9,303,relevance,0.00823814,0.45350000,-0.28968433,4.00000000
PEMS04,9,303,mmr,0.00476019,0.51850000,-0.44999447,4.00000000
PEMS04,9,303,static_utility,0.01955199,0.30600000,-0.20868506,4.00000000
PEMS04,9,303,cached_mur,0.02064172,0.30650000,-0.21362777,3.99450000
PEMS04,9,303,oracle_static,0.04364732,0.17600000,0.37394774,3.96400000
PEMS04,9,303,oracle_greedy,0.04871827,0.00000000,1.00000000,3.87650000
PEMS04,9,303,ranked_response_q4,0.02661129,0.22600000,-0.13952497,2.50450000
PEMS04,19,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,19,303,pool_all,0.02376436,0.30250000,-1.15573823,16.00000000
PEMS04,19,303,relevance,0.00664100,0.47550000,-0.70700765,4.00000000
PEMS04,19,303,mmr,0.00568400,0.47550000,-0.63874751,4.00000000
PEMS04,19,303,static_utility,0.01261034,0.33350000,-0.26920918,4.00000000
PEMS04,19,303,cached_mur,0.01358675,0.32200000,-0.26582950,3.73300000
PEMS04,19,303,oracle_static,0.03763009,0.12200000,0.57799572,3.96000000
PEMS04,19,303,oracle_greedy,0.04063051,0.00000000,1.00000000,3.87200000
PEMS04,19,303,ranked_response_q4,0.02248016,0.25200000,-0.44835350,3.13850000
PEMS04,29,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,29,303,pool_all,0.02432942,0.36800000,-1.43984282,16.00000000
PEMS04,29,303,relevance,0.01890016,0.31300000,-0.21981125,4.00000000
PEMS04,29,303,mmr,0.01684481,0.35600000,-0.38431731,4.00000000
PEMS04,29,303,static_utility,0.01207241,0.41850000,-0.41540572,4.00000000
PEMS04,29,303,cached_mur,0.01364056,0.39600000,-0.52255422,3.65700000
PEMS04,29,303,oracle_static,0.05906787,0.12100000,0.59024483,3.95950000
PEMS04,29,303,oracle_greedy,0.06504098,0.00000000,1.00000000,3.92850000
PEMS04,29,303,ranked_response_q4,0.02745510,0.29000000,-0.54409695,2.89800000
PEMS04,39,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,39,303,pool_all,0.10484857,0.32750000,-0.42313871,16.00000000
PEMS04,39,303,relevance,0.06136564,0.31000000,0.05551814,4.00000000
PEMS04,39,303,mmr,0.05164879,0.31650000,0.03646996,4.00000000
PEMS04,39,303,static_utility,0.04994103,0.35150000,-0.01120230,4.00000000
PEMS04,39,303,cached_mur,0.04653619,0.31400000,0.02094102,3.24000000
PEMS04,39,303,oracle_static,0.12112972,0.01300000,0.92978770,3.98350000
PEMS04,39,303,oracle_greedy,0.12253129,0.00000000,1.00000000,3.98150000
PEMS04,39,303,ranked_response_q4,0.04824159,0.33450000,-0.05479436,2.80500000
PEMS04,49,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,49,303,pool_all,0.03240877,0.30050000,-0.71576428,16.00000000
PEMS04,49,303,relevance,0.00897639,0.44050000,-0.41277441,4.00000000
PEMS04,49,303,mmr,0.00254765,0.50800000,-0.49204478,4.00000000
PEMS04,49,303,static_utility,0.01508404,0.35600000,-0.46081451,4.00000000
PEMS04,49,303,cached_mur,0.01727340,0.29900000,-0.26946163,3.65700000
PEMS04,49,303,oracle_static,0.05267943,0.08500000,0.69674146,3.96700000
PEMS04,49,303,oracle_greedy,0.05520289,0.00000000,1.00000000,3.88650000
PEMS04,49,303,ranked_response_q4,0.02148930,0.26900000,-0.37233877,2.45250000
PEMS04,59,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,59,303,pool_all,0.01690753,0.33250000,-1.67917895,16.00000000
PEMS04,59,303,relevance,-0.00424033,0.63400000,-1.82728672,4.00000000
PEMS04,59,303,mmr,0.00111323,0.54650000,-1.78145337,4.00000000
PEMS04,59,303,static_utility,0.01206375,0.34250000,-0.78950864,4.00000000
PEMS04,59,303,cached_mur,0.01069182,0.26650000,-0.26180816,2.67750000
PEMS04,59,303,oracle_static,0.03688160,0.25500000,0.03059693,3.93850000
PEMS04,59,303,oracle_greedy,0.04243135,0.00000000,1.00000000,3.69050000
PEMS04,59,303,ranked_response_q4,0.02070044,0.27350000,-0.85959387,3.37650000
PEMS04,69,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,69,303,pool_all,0.02381553,0.39900000,-1.24121225,16.00000000
PEMS04,69,303,relevance,0.00060741,0.55000000,-0.31817454,4.00000000
PEMS04,69,303,mmr,0.00240202,0.52450000,-0.39207417,4.00000000
PEMS04,69,303,static_utility,0.01170295,0.42550000,-0.47409368,4.00000000
PEMS04,69,303,cached_mur,0.01405306,0.37950000,-0.32420447,3.29500000
PEMS04,69,303,oracle_static,0.04618123,0.10250000,0.64368927,3.95650000
PEMS04,69,303,oracle_greedy,0.04985084,0.00000000,1.00000000,3.91950000
PEMS04,69,303,ranked_response_q4,0.02663647,0.26700000,-0.26967111,2.87200000
PEMS04,78,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,78,303,pool_all,0.03212122,0.27950000,-0.41315004,16.00000000
PEMS04,78,303,relevance,-0.00547088,0.61650000,-0.59312010,4.00000000
PEMS04,78,303,mmr,-0.00077466,0.58750000,-0.58605689,4.00000000
PEMS04,78,303,static_utility,0.02208634,0.28500000,-0.24087140,4.00000000
PEMS04,78,303,cached_mur,0.02158477,0.27950000,-0.19009548,3.69600000
PEMS04,78,303,oracle_static,0.04754195,0.15450000,0.51042485,3.97250000
PEMS04,78,303,oracle_greedy,0.05298067,0.00000000,1.00000000,3.85050000
PEMS04,78,303,ranked_response_q4,0.02832966,0.23200000,-0.15446362,2.99200000
PEMS04,88,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,88,303,pool_all,0.04172035,0.32250000,-0.33622110,16.00000000
PEMS04,88,303,relevance,0.02037891,0.32550000,0.01705348,4.00000000
PEMS04,88,303,mmr,0.01415667,0.37750000,-0.04181006,4.00000000
PEMS04,88,303,static_utility,0.02258232,0.35850000,-0.06334464,4.00000000
PEMS04,88,303,cached_mur,0.02249653,0.37800000,-0.07431874,3.95100000
PEMS04,88,303,oracle_static,0.07424293,0.05450000,0.78689080,3.96350000
PEMS04,88,303,oracle_greedy,0.07758817,0.00000000,1.00000000,3.92650000
PEMS04,88,303,ranked_response_q4,0.03566571,0.27500000,-0.00981048,3.27100000
PEMS04,98,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,98,303,pool_all,0.03453674,0.36700000,-2.66099787,16.00000000
PEMS04,98,303,relevance,0.01213802,0.52750000,-0.34397599,4.00000000
PEMS04,98,303,mmr,0.01318106,0.51350000,-0.46104693,4.00000000
PEMS04,98,303,static_utility,0.02472887,0.35300000,-0.35089540,4.00000000
PEMS04,98,303,cached_mur,0.02597234,0.31000000,-0.28070235,3.89150000
PEMS04,98,303,oracle_static,0.05866804,0.05350000,0.71955848,3.95550000
PEMS04,98,303,oracle_greedy,0.06212037,0.00000000,1.00000000,3.82100000
PEMS04,98,303,ranked_response_q4,0.03169649,0.27900000,-0.75428504,3.34650000
PEMS04,108,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,108,303,pool_all,0.01045726,0.40350000,-1.10733473,16.00000000
PEMS04,108,303,relevance,-0.00179685,0.58600000,-0.19768021,4.00000000
PEMS04,108,303,mmr,0.00180318,0.50450000,-0.45745525,4.00000000
PEMS04,108,303,static_utility,0.01316765,0.36550000,-0.37702712,4.00000000
PEMS04,108,303,cached_mur,0.01218858,0.39000000,-0.40586829,3.57000000
PEMS04,108,303,oracle_static,0.03301725,0.14950000,0.50875235,3.96400000
PEMS04,108,303,oracle_greedy,0.03621823,0.00000000,1.00000000,3.87300000
PEMS04,108,303,ranked_response_q4,0.01880524,0.29800000,-0.31525317,3.21700000
PEMS04,118,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,118,303,pool_all,0.04977183,0.34900000,-0.63205224,16.00000000
PEMS04,118,303,relevance,-0.00592654,0.57250000,-0.47110024,4.00000000
PEMS04,118,303,mmr,-0.00250850,0.55650000,-0.40145072,4.00000000
PEMS04,118,303,static_utility,0.03389109,0.31650000,0.02037727,4.00000000
PEMS04,118,303,cached_mur,0.03384514,0.33750000,-0.01241787,3.88950000
PEMS04,118,303,oracle_static,0.09361530,0.03900000,0.82830763,3.97450000
PEMS04,118,303,oracle_greedy,0.09959074,0.00000000,1.00000000,3.95400000
PEMS04,118,303,ranked_response_q4,0.04908135,0.27300000,0.00791688,3.31900000
PEMS04,128,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,128,303,pool_all,0.03907118,0.37950000,-1.27552843,16.00000000
PEMS04,128,303,relevance,0.01573546,0.47200000,-0.25682291,4.00000000
PEMS04,128,303,mmr,0.01513645,0.47000000,-0.19946574,4.00000000
PEMS04,128,303,static_utility,0.01860495,0.37350000,-0.24340016,4.00000000
PEMS04,128,303,cached_mur,0.01924579,0.33600000,-0.20970556,3.40800000
PEMS04,128,303,oracle_static,0.06575616,0.11900000,0.60257971,3.96750000
PEMS04,128,303,oracle_greedy,0.07209540,0.00000000,1.00000000,3.51350000
PEMS04,128,303,ranked_response_q4,0.03186644,0.25600000,-0.05105724,3.32000000
PEMS04,138,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,138,303,pool_all,0.01971439,0.38100000,-1.09982038,16.00000000
PEMS04,138,303,relevance,0.01102198,0.37300000,-0.15409634,4.00000000
PEMS04,138,303,mmr,0.01159418,0.37650000,-0.16282971,4.00000000
PEMS04,138,303,static_utility,0.01117618,0.41350000,-0.27034688,4.00000000
PEMS04,138,303,cached_mur,0.01254612,0.35100000,-0.20414403,3.09550000
PEMS04,138,303,oracle_static,0.05821767,0.07600000,0.71661597,3.96700000
PEMS04,138,303,oracle_greedy,0.06244192,0.00000000,1.00000000,3.94550000
PEMS04,138,303,ranked_response_q4,0.02324237,0.24650000,-0.21928094,2.78950000
PEMS04,148,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,148,303,pool_all,0.01600482,0.24500000,-0.93569034,16.00000000
PEMS04,148,303,relevance,0.00049035,0.60000000,-0.54584944,4.00000000
PEMS04,148,303,mmr,0.00512539,0.51800000,-0.69095284,4.00000000
PEMS04,148,303,static_utility,0.00950656,0.33050000,-0.94849610,4.00000000
PEMS04,148,303,cached_mur,0.01099313,0.24600000,-0.57940781,2.74550000
PEMS04,148,303,oracle_static,0.02317026,0.17600000,0.40306920,3.93200000
PEMS04,148,303,oracle_greedy,0.02610433,0.00000000,1.00000000,3.73150000
PEMS04,148,303,ranked_response_q4,0.01308039,0.23300000,-0.59080380,2.74350000
PEMS04,157,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,157,303,pool_all,0.04840294,0.34100000,-0.40040976,16.00000000
PEMS04,157,303,relevance,-0.00617583,0.61700000,-0.65388697,4.00000000
PEMS04,157,303,mmr,-0.00314066,0.58750000,-0.68129647,4.00000000
PEMS04,157,303,static_utility,0.03019538,0.41400000,-0.31990188,4.00000000
PEMS04,157,303,cached_mur,0.03061865,0.34050000,-0.24379627,3.34550000
PEMS04,157,303,oracle_static,0.08560143,0.10450000,0.62461001,3.96350000
PEMS04,157,303,oracle_greedy,0.09407315,0.00000000,1.00000000,3.91900000
PEMS04,157,303,ranked_response_q4,0.04263472,0.28800000,-0.32839474,3.12150000
PEMS04,167,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,167,303,pool_all,0.02162831,0.40150000,-0.55940026,16.00000000
PEMS04,167,303,relevance,0.02198872,0.36050000,-0.00598206,4.00000000
PEMS04,167,303,mmr,0.01889443,0.36950000,-0.05636070,4.00000000
PEMS04,167,303,static_utility,0.01368699,0.43250000,-0.17606333,4.00000000
PEMS04,167,303,cached_mur,0.01223334,0.33700000,-0.07403187,2.50000000
PEMS04,167,303,oracle_static,0.06383615,0.04900000,0.81688684,3.97250000
PEMS04,167,303,oracle_greedy,0.06651133,0.00000000,1.00000000,3.95700000
PEMS04,167,303,ranked_response_q4,0.02864657,0.29500000,-0.03187596,3.20800000
PEMS04,177,303,base_only,0.00000000,0.00000000,0.00000000,0.00000000
PEMS04,177,303,pool_all,0.00799254,0.31900000,-4.54289389,16.00000000
PEMS04,177,303,relevance,-0.00352486,0.69850000,-3.22321367,4.00000000
PEMS04,177,303,mmr,-0.00119840,0.63750000,-3.39282680,4.00000000
